source_row,statement,evidence,label_name,predicted_label,is_correct
426,"Trước khi có cơ sở chính thức ở quận 1, Trường Trưng Vương tạm tổ chức các hoạt động dạy và học tại Trường Gia Long do quyết định của quan chức cấp cao thời đó.","Trong khi chưa có cơ sở học chính thức, Trường Trưng Vương tạm tổ chức các hoạt động dạy và học tại Trường Gia Long Trường Nữ Trung Học Trưng Vương chính thức được chuyển về số 3 đường Nguyễn Bỉnh Khiêm, Q.1",NEI,Supported,False
427,"Không bao giờ có chuyện phải nộp tiền thì bệnh nhân mới được nhân viên y tế, bác sĩ cấp cứu, điều trị vì “Nguyên tắc của ngành Y là “cứu người như cứu hỏa”.","“Nguyên tắc của ngành Y là “cứu người như cứu hỏa” nên không bao giờ có chuyện phải nộp tiền thì bệnh nhân mới được nhân viên y tế, bác sĩ cấp cứu, điều trị",Supported,Refuted,False
428,"Trưởng khoa Bệnh nhiệt đới, BS CKII Trần Thanh Linh và TS.BS Lê Quốc Hùng, Trưởng khoa Hồi sức Cấp cứu, đã có mặt tại Bệnh viện Đa khoa khu vực Bắc Quảng Nam từ ngày 18/3 và xác định nguyên nhân ngộ độc cho 9 bệnh nhân.","TS.BS Lê Quốc Hùng, Trưởng khoa Bệnh nhiệt đới và BS CKII Trần Thanh Linh, Trưởng khoa Hồi sức Cấp cứu, đã có mặt tại Bệnh viện Đa khoa khu vực Bắc Quảng Nam từ ngày 18/3 và khẩn trương xác định nguyên nhân dẫn tới vụ ngộ độc cho ít nhất 9 bệnh nhân.",Refuted,Supported,False
430,Người sử dụng lao động có trách nhiệm niêm yết công khai thông tin về việc đóng BHXH cho người lao động định kỳ 8 tháng một lần theo quy định tại khoản 6 Điều 21 Luật BHXH.,"theo quy định tại khoản 6 Điều 21 Luật BHXH: Người sử dụng lao động có trách nhiệm “Định kỳ 6 tháng, niêm yết công khai thông tin về việc đóng BHXH cho người lao động",Refuted,NEI,False
432,"Đạt xin nghỉ làm một thời gian, sau đó rời khỏi nhà, Son sau khi nghe cấp dưới của anh là Tiến báo tin thì tỏ ra vô cùng bình tĩnh, sau đó cũng không đi tìm Đạt.","Anh xin nghỉ làm một thời gian và rời khỏi nhà Tiến, cấp dưới của Đạt gọi điện báo tin cho Son khiến cô hốt hoảng chạy đi tìm",Refuted,NEI,False
433,"Ngày 21/3, Quốc vương Campuchia Norodom Sihamoni năm nay dã 60 tuổi sẽ chủ trì nghi thức xin lửa thắp sáng đài đuốc tại kỳ quan nổi tiếng thế giới Angkor Wat.","ngày 21/3, Quốc vương Campuchia Norodom Sihamoni sẽ chủ trì nghi thức xin lửa thắp sáng đài đuốc tại kỳ quan nổi tiếng thế giới Angkor Wat.",NEI,Supported,False
435,"Khu vực nông lâm thủy sản quý I có tốc độ tăng trưởng ước tính đạt 2.3%, trong đó giá trị gia tăng thủy sản tăng 2.68%.","Tốc độ tăng trưởng giá trị gia tăng của khu vực nông lâm thủy sản quý I ước đạt 2,52% Giá trị gia tăng thủy sản tăng 2,68% trong quý I",Refuted,Supported,False
439,"Sự xuất hiện cùng lúc của iPad và Instagram tại thời điểm ra đời của Gen Alpha đã xuất hiện nhiều vấn đề giữa con người và công nghệ, và chủ đề này sẽ được chia sẻ trong buổi nói chuyện với chủ đề ""Gen Z chưa qua Gen Alpha đã tới"" do VNG và UAN đồng tổ chức vào chiều 28.3 tại TP.HCM.","Gen Alpha (Thế hệ Alpha) được xem là những 'con người công nghệ' khi được sinh ra cùng thời điểm với sự xuất hiện của iPad và Instagram. Những vấn đề về ""con người công nghệ"" được chia sẻ trong buổi nói chuyện với chủ đề ""Gen Z chưa qua Gen Alpha đã tới"" do VNPR, UAN phối hợp tổ chức vào sáng 28.3 tại TP.HCM.",Refuted,Supported,False
440,"Yêu cầu tuyển dụng vào các trung tâm ngôn ngữ đặt ra thường không liên quan đến kiến thức và trình độ tiếng Anh như chứng chỉ ngoại ngữ, ngành học hay thậm chí là kinh nghiệm du học ở các nước bản ngữ.","yêu cầu tuyển dụng đặt ra thường liên quan đến kiến thức và trình độ tiếng Anh như chứng chỉ ngoại ngữ, ngành học hay thậm chí là kinh nghiệm du học ở các nước bản ngữ",Refuted,NEI,False
441,"Theo chủ tịch Quốc hội Vương Đình Huệ, cần đánh giá rõ công tác quản lý, xử lý các ngân hàng yếu kém trong thời gian qua nhằm giải quyết được những vấn đề vướng mắc, bất cập trong thực tiễn, chỉ như vậy mới có thể làm rõ các vấn đề mới về chính sách để sửa Luật Các tổ chức tín dụng.","Có vậy mới bóc tách, làm rõ các vấn đề mới về chính sách để sửa Luật Các tổ chức tín dụng ông Vũ Hồng Thanh cho rằng cần đánh giá rõ hơn công tác quản lý, xử lý các ngân hàng yếu kém thời gian qua giải quyết được những vấn đề những vướng mắc, bất cập trong thực tiễn",Refuted,NEI,False
442,Cô muốn mọi người cũng thực hiện những hành động nhỏ nhưng có ý nghĩa chẳng hạn như chung tay giúp đỡ chi phí phẫu thuận cho bệnh nhân.,"cô cũng muốn kêu gọi mọi người cùng chung tay thực hiện những hành động nhỏ giúp đỡ chi phí phẫu thuật cho bệnh nhân,",Supported,NEI,False
445,"Trong các dự án tái định cư, việc phục hồi và bảo đảm sinh kế bền vững luôn là vấn đề còn nhiều tồn tại và bức xúc.",Việc phục hồi và bảo đảm sinh kế bền vững luôn là vấn đề còn nhiều tồn tại và bức xúc trong các dự án tái định cư,Supported,NEI,False
446,Xảy ra mẫu thuẫn khi trao đổi mua bán chó mèo mà A đã nảy sinh ý định trả thù bằng cách lấy ma túy gài vào xe và nơi ở của cô gái nhằm thõa mãn sự tức giận của mình.,"Mâu thuẫn trong việc mua bán chó mèo cảnh với A., Thêm mua ma túy, chia nhỏ để gài vào xe máy và nơi ở cô gái rồi báo Công an TPHCM đến bắt hòng trả thù",NEI,Supported,False
448,"Tổng số ca tử vong do COVID-19 tại Việt Nam tính từ đầu năm đến nay là 43.186 ca, chiếm tỉ lệ 0,4% so với tổng số ca nhiễm, số ca nhiễm ngày càng ít dần, là tín hiệu tốt.","Tổng số ca tử vong do COVID-19 tại Việt Nam tính đến nay là 43.186 ca, chiếm tỉ lệ 0,4% so với tổng số ca nhiễm",NEI,Supported,False
449,"Hôm 26/3, phát ngôn viên hãng dược đa quốc gia có trụ sở tại Nhật Bản Astellas Pharma xác nhận người bị bắt ở Trung Quốc là nhân viên công ty, đang làm ở bộ phận sửa chữa.",Phát ngôn viên hãng dược đa quốc gia có trụ sở tại Nhật Bản Astellas Pharma hôm 26/3 xác nhận người bị bắt ở Trung Quốc là nhân viên công ty.,NEI,Supported,False
450,"Phe phản đối phản đối về kế hoạch cải cách, sẽ gây nên hậu quả xấu nếu kế hoạch đi quá xa.","Bên cạnh đó, phe phản đối cho rằng kế hoạch cải cách đi quá xa và sẽ phá hủy tính kiểm soát và cân bằng quyền lực, ảnh hưởng sự độc lập của ngành tư pháp.",Supported,NEI,False
451,"Được kết nạp vào Đảng Cộng sản Việt Nam thì sau khi hết hạn phục vụ tại ngũ trong công an nhân dân được cộng 5 điểm, con của gia đình thương binh được cộng 10 điểm.",được kết nạp vào Đảng Cộng sản Việt Nam thì sau khi hết hạn phục vụ tại ngũ trong công an nhân dân được cộng 5 điểm,NEI,Refuted,False
452,"Nhiều tin tức bất ổn về gân hàng Mỹ, châu Âu gặp khó khăn đã làm lay động thị trường chứng khoáng.","Bởi thế giới vừa qua có nhiều tin bất ổn như ngân hàng Mỹ, châu Âu gặp khó khăn, tình hình thế giới chưa ổn định.",NEI,Supported,False
453,"Năm ngoái, Ngoại trưởng Nhật Bản cùng Trung Quốc đã nhất trí về việc hợp tác liên lạc bằng đường dây nóng.","Năm ngoái, Ngoại trưởng Nhật Bản Hayashi Yoshimasa cho biết Nhật Bản và Trung Quốc đã nhất trí vận hành đường dây nóng giữa các quan chức quốc phòng hai nước từ mùa Xuân năm 2023.",NEI,Supported,False
454,"Theo Bảo thì thí sinh cần phải tự tin, bình tĩnh làm bài, làm nhanh những câu dễ sau đó làm những câu khó, sau khi làm bài xong thì chỉ cần lướt qua một lần nữa là đủ.","Thí sinh cần bình tĩnh, tự tin và ""từ từ"" làm bài thay vì căng thẳng, gấp rút dẫn đến những sai sót không đáng có. Nhưng cũng không được tự tin thái quá vì khi làm bài xong, các em phải cẩn thận kiểm tra lại từng câu một.",Refuted,NEI,False
456,"UNESCO vận động mọi người hợp tác nhằm thúc đẩy mạng lưới trao đổi giữa các bên liên quan, đưa ra cảnh báo sớm và giảm rủi ro thiên tai.","UNESCO đang vận động thành lập một quỹ quốc tế để giám sát và bảo tồn sông băng nhằm hỗ trợ nghiên cứu toàn diện, thúc đẩy mạng lưới trao đổi giữa tất cả các bên liên quan và thực hiện các biện pháp cảnh báo sớm và giảm thiểu rủi ro thiên tai.",Refuted,NEI,False
457,"Sáng 25/3 Trung tướng Hồ Xuân Tùng và Trung tướng Hoàng Anh Tú trao quyết định công tác cán bộ, theo đó Thượng tá Nguyễn Tiến Dũng nghỉ công tác, nghỉ chờ hưu; Thượng tá Nguyễn Tú Tài giữ chức Chủ nhiệm Chính trị Học viện Hậu cần; Trung tướng Hà Thọ Bình giữ chức Phó Chỉ huy trưởng Bộ CHQS tỉnh Hà Tĩn.","Trung tướng Trần Võ Dũng và Trung tướng Hà Thọ Bình trao quyết định công tác cán bộ Sáng 24/3, Theo quyết định của Bộ trưởng Bộ Quốc phòng, đợt này Đại tá Hồ Xuân Tùng, Phó Chủ nhiệm Kỹ thuật Quân khu nghỉ công tác, nghỉ chờ hưu; Đại tá Hoàng Anh Tú, Phó Chỉ huy trưởng Bộ CHQS tỉnh Hà Tĩnh giữ chức Phó Chỉ huy trưởng, Tham mưu trưởng Bộ CHQS tỉnh Hà Tĩnh; Thượng tá Nguyễn Tiến Dũng, Phó Chính ủy Sư đoàn 968 giữ chức Chủ nhiệm Chính trị Học viện Hậu cần; Thượng tá Nguyễn Tú Tài, Phó Tham mưu trưởng Bộ CHQS tỉnh Hà Tĩnh giữ chức Phó Chỉ huy trưởng Bộ CHQS tỉnh Hà Tĩnh.",Refuted,Supported,False
461,"Tại cuộc họp về khuôn khổ pháp lý liên quan tới năng lượng tái tạo và dự thảo cơ chế thí điểm mua bán điện trực tiếp (DPPA) diễn ra ngày 30/5, văn phòng Chính phủ vừa có thông báo kết luận của Phó thủ tướng Trần Hồng Hà.",Văn phòng Chính phủ vừa có thông báo kết luận của Phó thủ tướng Trần Hồng Hà tại cuộc họp về khuôn khổ pháp lý liên quan tới năng lượng tái tạo và dự thảo cơ chế thí điểm mua bán điện trực tiếp (DPPA).,NEI,Supported,False
465,Việc Kim Ju-ae liên tục xuất hiện trong các sự kiện công cộng cho thấy cô đang chuẩn bị tiếp quản vị trí lãnh đạo Triều Tiên của cha mình.,"Từ đó tới nay, con gái ông Kim Jong-un thường xuyên xuất hiện cùng cha trong các sự kiện quan trọng, bao gồm các vụ phóng thử tên lửa tại Triều Tiên. Một số chuyên gia cho rằng việc liên tục đưa con gái tham gia các sự kiện trong thời gian gần đây có thể là một động thái chuẩn bị cho người kế cận của ông Kim Jong-un",Refuted,NEI,False
466,"Ngày 25/3 diễn ra hội thảo tiếp thu ý kiến vào dự thảo Nghị định, trong đó Bộ tưởng Nội vụ cho biết một bộ phận cán bộ có tư tưởng chần chừ, giữ an toàn và sợ sai.","Tại hội thảo góp ý kiến vào dự thảo Nghị định diễn ra hôm qua 24/3 Theo Bộ trưởng Nội vụ một bộ phận cán bộ có tư tưởng chần chừ, giữ an toàn, sợ sai",Refuted,Supported,False
470,"Theo Báo Tuổi trẻ Online cho biết, ngày 20-3, chương trình Tư vấn mùa thi năm thứ 25 của Báo Thanh Niên tại Lâm Đồng nhận được nhiều lời cảm ơn từ học sinh, giúp họ chắc chắn hơn về sự lựa chọn nghề nghiệp và một số nữ sinh Trường THPT Đức Trọng, như Bùi Thị Thúy Điệp, học sinh lớp 12D5, yêu thích ngành Digital marketing và muốn thi đậu vào Trường ĐH Kinh tế TP.HCM đã tự tin hơn về quyết định của mình sau khi tham gia chương trình.","Bùi Thị Thúy Điệp, học sinh lớp 12D5 Trường THPT Đức Trọng, cho biết bạn yêu thích ngành Digital marketing và muốn thi đậu vào Trường ĐH Kinh tế TP.HCM. Khi được gặp gỡ, lắng nghe nhiều chuyên gia trong chương trình, bạn đã chắc chắn hơn về sự lựa chọn nghề nghiệp. Chương trình Tư vấn mùa thi năm thứ 25 của Báo Thanh Niên tại Lâm Đồng Nhiều học sinh gửi lời cảm ơn tới chương trình vì đã giúp các bạn chắc chắn hơn về sự lựa chọn của mình Các nữ sinh Trường THPT Đức Trọng cho biết đã tự tin hơn về quyết định của mình sau khi tham dự chương trình Tư vấn mùa thi",NEI,Supported,False
472,Nước dừa được đánh giá là thức uống bổ sung nguồn khoáng chất kali khá dồi dào - một trong những dưỡng chất cấm kị với người bệnh điều trị cao huyết áp.,Nước dừa được đánh giá là thức uống bổ sung nguồn khoáng chất kali khá dồi dào - một trong những dưỡng chất cần thiết với người bệnh điều trị cao huyết áp,Refuted,Supported,False
473,"Một giáo viên toán đã nghỉ hưu ở Anh từng lập kỉ lục là người hiến nhiều tinh trùng nhất thế giới năm 2018, giúp 130 đứa trẻ được thụ tinh.","Theo Metro News, nếu các số liệu nói trên là chính xác, số lượng con cái của Meijer sẽ giúp ông vượt xa Clive Jones, một giáo viên toán đã nghỉ hưu ở Anh, người trước đây từng tuyên bố là ""người hiến nhiều tinh trùng nhất thế giới"" sau khi giúp thụ tinh 130 đứa trẻ.",NEI,Supported,False
474,"Tại các phiên tòa, diễn giả nói về vai trò ngày càng quan trọng của việc tái tạo năng lượng ngoài khơi và ảnh hưởng của các vấn đề chính trị đến việc tái tạo này.",Trao đổi tại các phiên của Đối thoại năng lượng tái tạo ngoài khơi ngày càng đóng vai trò quan trọng những vấn đề địa chính trị trong khu vực cũng gây ra tác động tới khả năng phát triển năng lượng tái tạo ngoài khơi,Refuted,NEI,False
475,"163.000 người xin tị nạn, chủ yếu là người Syria, Afghanistan và Iraq, đã vào nước này chỉ trong năm 2015, hơn 1/3 dân số Thụy Điển ước tính là có nguồn gốc nước ngoài đặc biệt là Ukaraina.","Chỉ riêng trong năm 2015, 163.000 người xin tị nạn, chủ yếu là người Syria, Afghanistan và Iraq, đã vào nước này. Tính đến thời điểm hiện tại, hơn 1/3 dân số Thụy Điển ước tính là có nguồn gốc nước ngoài.",NEI,Refuted,False
477,"Những màn đối đầu “cười ra nước mắt” của tiểu thương cùng câu chuyện về cây bàng trăm tuổi linh thiêng trong tập 44 của Tôi yêu chợ Việt tại chợ Sông Vệ, Quảng Ngãi.","Tập 44 của Tôi yêu chợ Việt chứng kiến những màn đối đầu “cười ra nước mắt” của tiểu thương cùng câu chuyện về cây bàng trăm tuổi linh thiêng tại chợ Sông Vệ, Quảng Ngãi.",Supported,NEI,False
478,"Ngoài việc triển khai đồng bộ các phương án về hoàn thiện chính sách theo hướng tăng cường quản lý giám sát thị trường trái phiếu doanh nghiệp trong và ngoài nước, Bộ Tài chính cũng trình Chính phủ xem xét ban hành Nghị định sửa đổi, thêm vào một vài quy định tại Nghị định số 65 về phát hành trái phiếu DN riêng lẻ.","Bộ Tài chính sẽ triển khai đồng bộ các giải pháp về hoàn thiện chính sách theo hướng tăng cường quản lý giám sát thị trường trái phiếu doanh nghiệp Bộ Tài chính đang trình Chính phủ xem xét ban hành Nghị định sửa đổi, bổ sung một số quy định tại Nghị định số 65 về phát hành trái phiếu DN riêng lẻ,",NEI,Refuted,False
480,Tỉnh đoàn Khánh Hòa tổ chức Ngày hội Biển cả vào chiều ngày 30/3 nhằm ghi nhận những gì biển mang đến.,"Chiều 30/3, Tỉnh đoàn Khánh Hòa tổ chức Ngày hội “Sắc màu thanh niên xứ Trầm Hương” năm 2023. Ngày hội nằm trong các chuỗi hoạt động hưởng ứng kỷ niệm 370 năm xây dựng và phát triển tỉnh Khánh Hòa (1653 - 2023), 48 năm ngày giải phóng Nha Trang - Khánh Hòa (2/4/1975 - 2/4/2023",Refuted,Supported,False
481,"Mạng lưới trung tâm đăng kiểm cũng cần tập trung vào các thành phố lớn, có nhu cầu cao, đồng thời buộc đóng cửa đối với các trung tâm đăng kiểm có hành vi vi phạm.","mạng lưới trung tâm đăng kiểm cũng cần tập trung vào các thành phố lớn, có nhu cầu cao Quá trình thực hiện, trung tâm đăng kiểm nào vi phạm sẽ yêu cầu đóng cửa ngay.",Supported,NEI,False
482,Chiến thắng Bãi Sậy là chiến thắng mang hào khí mạnh mẽ của vua Quang Trung - Nguyễn Huệ và triều đại Tây Sơn.,"chiến thắng Ngọc Hồi - Đống Đa, cũng là trận đánh mang hào khí cực thịnh của vua Quang Trung - Nguyễn Huệ, của triều đại uy mãnh Tây Sơn",Refuted,Supported,False
484,"Trong trận giao hữu với Colombia vào chiều nay, đội tuyển Hàn Quốc đã thi đấu đầy hứng khởi và dẫn 2-0 nhờ hai phút lóe sáng của Son Heung-min.","Trong trận giao hữu với Colombia vào chiều nay, đội tuyển Hàn Quốc đã thi đấu đầy hứng khởi và dẫn 2-0 nhờ hai phút lóe sáng của Son Heung-min.",Supported,Refuted,False
485,"Theo quy đinh, khi vào phòng thi, thí sinh chỉ có thể mang theo một số đồ dùng nhất định phục vụ cho các môn thi.","Thí sinh chỉ được mang vào phòng thi Bút viết, bút chì, compa, tẩy, thước kẻ, thước tính; máy tính bỏ túi không có chức năng soạn thảo văn bản, không có thẻ nhớ; Atlat Địa lí Việt Nam đối với môn thi Địa lí.",Supported,Refuted,False
487,Gần 130.000 học sinh ở Hà Nội sẽ tham dự kỳ thi tuyển sinh lớp 10 để giành suất vào trường công lập trong hơn 2 tháng nữa.,"Hơn 2 tháng nữa, gần 130.000 học sinh Hà Nội sẽ tham dự kỳ thi tuyển sinh lớp 10 để giành suất vào trường công lập.",Supported,NEI,False
491,Đường ống khí đốt bị hư hại sau 2 vụ nổ tại biển Baltic ngày 26.9.2022.,"Các nhà địa chất Thụy Điển ghi nhận 2 vụ nổ dọc theo các đường ống ở biển Baltic trong ngày 26.9.2022. Cuối tháng 9.2022, công ty Nord Stream AG xây dựng và vận hành đường ống Nord Stream (Nga nắm đa số cổ phần) thông báo đường ống bị hư hại chưa từng thấy.",Supported,Refuted,False
492,"Bé gái nhập viện trong tình trạng quấy khúc, mũi chảy máu và dịch vàng kèm với sốt cao vì nhét dị vật vào mũi khi đang chơi một mình.","Trước đó, bé gái vào Bệnh viện Nhi đồng 1 trong tình trạng quấy khóc, đau nhức mũi, chảy dịch vàng lẫn máu bên mũi phải bé đang chơi một mình thì bất ngờ chạy vào nhà báo với người thân vừa nhét đồ chơi vào mũi.",NEI,Refuted,False
495,"Google đã cung cấp một loạt các câu hỏi tuyển dụng mà hãng dùng để phỏng vấn cho vị trí lập trình như cách tạo một trang web, cách mã hóa ứng dụng để thử trí thông minh của ChatGPT.",Google đã cung cấp một loạt các câu hỏi tuyển dụng mà hãng dùng để phỏng vấn cho vị trí lập trình để thử trí thông minh của ChatGPT,NEI,Supported,False
496,"Thời THPT của tôi, mọi người nhớ đến nhiều nhất là hình ảnh cô gái khá vạm vỡ thường xuất hiện trong màu áo xanh của Đoàn - màu áo tự bao lâu đã hóa thành màu của tuổi thanh xuân tôi.","Thời THPT của tôi, mọi người nhớ đến nhiều nhất là hình ảnh cô gái nhỏ nhắn thường xuất hiện trong màu áo xanh của Đoàn - màu áo tự bao lâu đã hóa thành màu của tuổi thanh xuân tôi.",Refuted,NEI,False
498,"Lốc xoáy cũng đã được ghi nhận tại các bang lân cận như Tennessee, Illinois và California.","Cơ quan dự báo thời tiết Mỹ cho biết cảnh báo lốc xoáy đã công bố tại các bang lân cận Tennessee, Illinois và Iowa.",Refuted,NEI,False
501,Cerave đang dần tạo ra chỗ đứng cho bản thân trên thị trường mỹ phẩm đầy cạnh tranh nhờ những nghiên cứu mang tính đột phá.,Cerave đã tạo chỗ đứng vững chắc trên thị trường mỹ phẩm đầy cạnh tranh nhờ những nghiên cứu mang tính đột phá.,Refuted,Supported,False
502,"Chính phủ Nhật khẳng định việc đổ nước thải đó là an toàn và hợp lý, điều này ngược lại với kết luận của các giáo sư nghiên cứu về khoa học hạt nhân và năng lượng nguyên tử ở các trường đại học ở Úc.",". Tuy nhiên, chính phủ Nhật Bản, Cơ quan năng lượng nguyên tử quốc tế (IAEA) và nhiều nhà khoa học độc lập khẳng định việc đổ nước thải theo kế hoạch là hợp lý và an toàn. Dựa trên hiểu biết về khoa học hạt nhân và năng lượng nguyên tử, Nigel Marks, phó giáo sư vật lý ở Đại học Curtin, Brendan Kennedy, giáo sư hóa học ở Đại học Sydney và Tony Irwin, phó giáo sư danh dự về lò phản ứng hạt nhân và chu kỳ nhiên liệu hạt nhân ở Đại học Quốc gia Australia cũng rút ra kết luận tương tự.",Refuted,Supported,False
503,"Dự án đường cao tốc Bến Lức - Long Thành đang triển khai thuận lợi, dự kiến hoàn thành đúng tiến độ.",", không khí vắng lặng bao trùm công trường cao tốc Bến Lức - Long Thành đoạn qua huyện Bình Chánh. Hai nhánh cầu dẫn ở nút giao này đang xây dở nằm trơ trọi,",Refuted,NEI,False
504,Cuộc đua xe đạp quy tụ 100 đội đua xe chuyên nghiệp trong nước tham gia.,. Cuộc đua xe đạp Cúp Truyền hình TP.HCM 2023 với slogan “Non sông liền một dải - Niềm tin chiến thắng” quy tụ tất cả đội đua mạnh trên cả nước vốn quen thuộc với làng xe đạp chuyên nghiệp gồm,NEI,Supported,False
505,Tuyến đường An Viên Mỹ Thành (Hà Tĩnh) đang thi công dang dở đang gây ra phiền hà cho người dân xung quanh và khó khăn cho người đi ngang qua khu vực này vì khói bụi mịt mù che mất tầm nhìn của họ.,Tuyến đường An Viên Mỹ Thành (Hà Tĩnh) đang thi công dang dở,NEI,Supported,False
506,Đa số thí sinh đến điểm thi từ rất sớm và có yaam thế thoải mái.,", thí sinh được phụ huynh đưa đến từ rất sớm. Đa số thí sinh đi thi với tâm thế thoải mái,",Supported,NEI,False
507,"Ngoài việc Lưu Diệc Phi nhận hai giải thưởng lớn, các bài viết, ảnh liên quan cụm từ khóa ""Lưu Diệc Phi công chúa khổng tước"" nhanh chóng leo lên hạng 1 tìm kiếm của nền tảng Weibo.","Các bài viết, ảnh liên quan cụm từ khóa ""Lưu Diệc Phi công chúa khổng tước"" nhanh chóng leo lên top 1 tìm kiếm của nền tảng Weibo Lưu Diệc Phi nhận hai giải thưởng lớn",Supported,Refuted,False
514,"Tham dự sự kiện rước đuốc SEA Games có hơn 300 người, trong đó có hơn 100 sinh viên Việt Nam đang học tập tại Campuchia.",Có hơn 300 người tham dự sự kiện rước đuốc SEA Games 32. Trong đó có hơn 100 sinh viên Campuchia đang học tập tại Việt Nam,Refuted,NEI,False
515,"Phó Thủ tướng Trần Hồng Hà yêu cầu Bộ Y Tế xác định tại cuộc họp sáng 29/3, xác định những dự án ưu tiên đầu tư về con người, cơ sở vật chất, cơ chế chính sách,... cho ngành dược từ nay đến năm 2025.","Phó Thủ tướng Trần Hồng Hà yêu cầu Bộ Y tế xác định những dự án ưu tiên đầu tư về con người, cơ sở vật chất, cơ chế chính sách,… cho ngành dược, từ nay đến năm 2025 tại cuộc họp chiều 29/3,",Refuted,Supported,False
516,Ông Mamadou Koura thừa nhận mình là người đứng sau vụ việc.,ông Mamadou Koura bác bỏ các cáo buộc và đổ lỗi cho nhóm lính đánh thuê từ Tập đoàn quân sự tư nhân Wagner (Nga) đứng sau vụ việc nhưng không đưa ra bằng chứng.,Refuted,NEI,False
517,Thành phố Dĩ An đang xin chuyển đổi công nang và di dời doanh nghiệp.,"""Thành phố đang xin chủ trương sẽ chuyển đổi công năng và di dời các doanh nghiệp ngoài khu công nghiệp",Supported,NEI,False
518,Hai con khỉ tại Thủ Đức đã được gia đình bà Bùi Thị Bên tự nguyện giao nôp cho lực lượng kiểm lâm chăm sóc trước khi thả về tự nhiên.,nhà bà Bùi Thị Bên tiếp nhận hai con khỉ do gia đình tự nguyện giao nộp cho lực lượng kiểm lâm chăm sóc trước khi thả về tự nhiên.,Supported,Refuted,False
519,"Theo phân công, ông Toản đã ký một văn bản phê duyệt phương án lựa chọn nhà thầu và ông không đồng ý cho Công ty Sinh Thái Xanh thực hiện đặt hàng trồng cây.","theo phân công của ông Chung, ông Toản đã ký một văn bản phê duyệt phương án lựa chọn nhà thầu Ông Toản cũng có ý kiến đồng ý cho Công ty Sinh Thái Xanh thực hiện đặt hàng trồng cây.",Refuted,Supported,False
520,"Cha mẹ và con cái nên dành thời gian với nhau mỗi ngày và chia sẻ những sở thích chung để tạo sự gắn kết trong gia đình, giúp mọi người dễ chia sẻ niềm vui nỗi buồn.","Sẽ rất tuyệt khi mỗi ngày, cha mẹ và con cái đều dành thời gian để kết nối với nhau. Sở thích chung sẽ là nguồn kết nối tuyệt vời giữa cha mẹ và con cái. Những sở thích chung như vậy có thể giúp bạn và con vượt qua những khó khăn trong cuộc sống bởi gia đình gắn kết giúp mọi người dễ sẻ chia vui buồn.",Supported,NEI,False
522,"Trên máy bay có tổng cộng 68 hành khách và 4 thành viên phi hành đoàn, trong số các khách bay thì có 53 khách là người Nepal.",trên máy bay có 68 hành khách 4 thành viên phi hành đoàn. Trong số hành khách có 53 người Nepal,Supported,Refuted,False
524,Lý do một số đơn vị không yêu cầu ngoại ngữ và tuyển thẳng mọi trường hợp du học Mỹ là vì chương trình đào tạo có hỗ trợ dạy tiếng Anh cho những ai có nhu cầu.,Một số đơn vị thậm chí lược bỏ yêu cầu ngoại ngữ và tuyển thẳng mọi trường hợp du học Mỹ nguyên nhân trường không đặt nặng trình độ ngoại ngữ của sinh viên là do chương trình đào tạo có hỗ trợ dạy tiếng Anh cho những ai có nhu cầu.,Supported,Refuted,False
525,"Để Việt được đảm bảo nâng cao chỉ số xếp hạng chủ quyền cấp đầu tư, AmCham khuyến khích thực hiện hiệu quả các giải pháp, đồng thời hoan nghênh, ủng hộ Luật Bảo hiểm xã hội mới của Việt Nam và mong muốn Bộ Tài chính tiếp tục làm việc với các ban ngành và với các nước trên thế giới.","Chúng tôi cũng khuyến khích thực hiện hiệu quả các giải pháp nhằm bảo đảm và nâng cao chỉ số xếp hạng chủ quyền cấp đầu tư cho Việt Nam. AmCham hoan nghênh, ủng hộ Luật Bảo hiểm xã hội mới của Việt Nam và mong muốn Bộ Tài chính tiếp tục làm việc với các ngành",NEI,Supported,False
526,"Ban Cán sự đảng UBND TP được giao chỉ đạo hoàn thiện báo cáo, đề xuất chính thức thành lập Đội Quản lý trật tự xây dựng đô thị thuộc UBND quận, huyện, thị xã sau khi kết thúc thí điểm vào ngày 10/8/2024.","Ban Chỉ đạo giao Ban Cán sự đảng UBND TP chỉ đạo hoàn thiện báo cáo, đề xuất chính thức thành lập Đội Quản lý trật tự xây dựng đô thị thuộc UBND quận, huyện, thị xã sau khi kết thúc thí điểm vào ngày 10/8/2023",Refuted,Supported,False
528,Vụ xả súng xảy ra tại mỏ vàng do người Trung Quốc điều hành khiến Tổng thống CH Trung Phi phải bay sang Trung Quốc để xin lỗi.,Vụ việc khiến Tổng thống CH Trung Phi - ông Faustin Archange Touadera phải lên kế hoạch đến Trung Quốc để trấn an các nhà đầu tư. tại một mỏ vàng do người Trung Quốc điều hành,Refuted,NEI,False
531,"Trong các trận giao hữu, Thái Lan gây thất vọng khi để toàn thua, thậm chí còn có cầu thủ nhận thẻ đỏ, điều này khiến cho thầy trò HLV Mano Polking tụt ba bậc.",Thái Lan gây thất vọng khi toàn thua trong các trận giao hữu Điều đó khiến cho thầy trò HLV Mano Polking tụt ba bậc,NEI,Refuted,False
