source_row,statement,evidence,label_name,predicted_label,is_correct
419,"Vào tháng 2, Nhật Bản ghi nhận số lượng đông kỷ lục khách du lịch Việt Nam ghé thăm.","Gần 56.000 du khách Việt đã đến Nhật Bản trong tháng 2, đạt số lượng cao nhất từ trước đến nay. Theo cập nhật lượng khách quốc tế tháng 2 của Cơ quan Xúc tiến Du lịch Nhật Bản (JNTO) hôm 15/3, khách Việt đạt gần 55.800 người, đông nhất từ trước đến nay, tính theo tháng.",Supported,Refuted,False
428,"Trưởng khoa Bệnh nhiệt đới, BS CKII Trần Thanh Linh và TS.BS Lê Quốc Hùng, Trưởng khoa Hồi sức Cấp cứu, đã có mặt tại Bệnh viện Đa khoa khu vực Bắc Quảng Nam từ ngày 18/3 và xác định nguyên nhân ngộ độc cho 9 bệnh nhân.","TS.BS Lê Quốc Hùng, Trưởng khoa Bệnh nhiệt đới và BS CKII Trần Thanh Linh, Trưởng khoa Hồi sức Cấp cứu, đã có mặt tại Bệnh viện Đa khoa khu vực Bắc Quảng Nam từ ngày 18/3 và khẩn trương xác định nguyên nhân dẫn tới vụ ngộ độc cho ít nhất 9 bệnh nhân.",Refuted,Supported,False
430,Người sử dụng lao động có trách nhiệm niêm yết công khai thông tin về việc đóng BHXH cho người lao động định kỳ 8 tháng một lần theo quy định tại khoản 6 Điều 21 Luật BHXH.,"theo quy định tại khoản 6 Điều 21 Luật BHXH: Người sử dụng lao động có trách nhiệm “Định kỳ 6 tháng, niêm yết công khai thông tin về việc đóng BHXH cho người lao động",Refuted,NEI,False
434,Em trai cô thì đang học bằng thạc sĩ tại thành phố đang sống.,Em trai của cô cũng đang theo học tại thành phố này và sống chung nhà với chị gái,NEI,Refuted,False
436,Đại học Quốc gia Hà Nội tăng chỉ tiêu tuyển sinh và mở thêm 4 ngành mới.,Đại học Quốc gia Hà Nội mở bốn ngành mới và tăng hơn 10% chỉ tiêu tuyển sinh so với năm ngoái.,Supported,Refuted,False
442,Cô muốn mọi người cũng thực hiện những hành động nhỏ nhưng có ý nghĩa chẳng hạn như chung tay giúp đỡ chi phí phẫu thuận cho bệnh nhân.,"cô cũng muốn kêu gọi mọi người cùng chung tay thực hiện những hành động nhỏ giúp đỡ chi phí phẫu thuật cho bệnh nhân,",Supported,NEI,False
450,"Phe phản đối phản đối về kế hoạch cải cách, sẽ gây nên hậu quả xấu nếu kế hoạch đi quá xa.","Bên cạnh đó, phe phản đối cho rằng kế hoạch cải cách đi quá xa và sẽ phá hủy tính kiểm soát và cân bằng quyền lực, ảnh hưởng sự độc lập của ngành tư pháp.",Supported,NEI,False
453,"Năm ngoái, Ngoại trưởng Nhật Bản cùng Trung Quốc đã nhất trí về việc hợp tác liên lạc bằng đường dây nóng.","Năm ngoái, Ngoại trưởng Nhật Bản Hayashi Yoshimasa cho biết Nhật Bản và Trung Quốc đã nhất trí vận hành đường dây nóng giữa các quan chức quốc phòng hai nước từ mùa Xuân năm 2023.",NEI,Supported,False
454,"Theo Bảo thì thí sinh cần phải tự tin, bình tĩnh làm bài, làm nhanh những câu dễ sau đó làm những câu khó, sau khi làm bài xong thì chỉ cần lướt qua một lần nữa là đủ.","Thí sinh cần bình tĩnh, tự tin và ""từ từ"" làm bài thay vì căng thẳng, gấp rút dẫn đến những sai sót không đáng có. Nhưng cũng không được tự tin thái quá vì khi làm bài xong, các em phải cẩn thận kiểm tra lại từng câu một.",Refuted,NEI,False
456,"UNESCO vận động mọi người hợp tác nhằm thúc đẩy mạng lưới trao đổi giữa các bên liên quan, đưa ra cảnh báo sớm và giảm rủi ro thiên tai.","UNESCO đang vận động thành lập một quỹ quốc tế để giám sát và bảo tồn sông băng nhằm hỗ trợ nghiên cứu toàn diện, thúc đẩy mạng lưới trao đổi giữa tất cả các bên liên quan và thực hiện các biện pháp cảnh báo sớm và giảm thiểu rủi ro thiên tai.",Refuted,NEI,False
467,Vị trí kỹ sư phần mềm cấp 3 tại Google có mức lương khoảng 183.000 USD/năm (gần 5 tỉ đồng).,"vị trí kỹ sư phần mềm cấp 3 tại Google, tương đương với mức lương khoảng 183.000 USD/năm.",Refuted,NEI,False
471,"Trong buổi thảo luận về ""hòa bình bền vững"" đã có sự góp mặt của ông Kim.","Việc ông Kim vắng mặt trong buổi thảo luận về ""hòa bình bền vững"" của Bộ Ngoại giao Hàn Quốc gần đây đã làm dấy lên tin đồn ông sẽ rời nhiệm sở.",Refuted,Supported,False
472,Nước dừa được đánh giá là thức uống bổ sung nguồn khoáng chất kali khá dồi dào - một trong những dưỡng chất cấm kị với người bệnh điều trị cao huyết áp.,Nước dừa được đánh giá là thức uống bổ sung nguồn khoáng chất kali khá dồi dào - một trong những dưỡng chất cần thiết với người bệnh điều trị cao huyết áp,Refuted,NEI,False
473,"Một giáo viên toán đã nghỉ hưu ở Anh từng lập kỉ lục là người hiến nhiều tinh trùng nhất thế giới năm 2018, giúp 130 đứa trẻ được thụ tinh.","Theo Metro News, nếu các số liệu nói trên là chính xác, số lượng con cái của Meijer sẽ giúp ông vượt xa Clive Jones, một giáo viên toán đã nghỉ hưu ở Anh, người trước đây từng tuyên bố là ""người hiến nhiều tinh trùng nhất thế giới"" sau khi giúp thụ tinh 130 đứa trẻ.",NEI,Supported,False
474,"Tại các phiên tòa, diễn giả nói về vai trò ngày càng quan trọng của việc tái tạo năng lượng ngoài khơi và ảnh hưởng của các vấn đề chính trị đến việc tái tạo này.",Trao đổi tại các phiên của Đối thoại năng lượng tái tạo ngoài khơi ngày càng đóng vai trò quan trọng những vấn đề địa chính trị trong khu vực cũng gây ra tác động tới khả năng phát triển năng lượng tái tạo ngoài khơi,Refuted,Supported,False
481,"Mạng lưới trung tâm đăng kiểm cũng cần tập trung vào các thành phố lớn, có nhu cầu cao, đồng thời buộc đóng cửa đối với các trung tâm đăng kiểm có hành vi vi phạm.","mạng lưới trung tâm đăng kiểm cũng cần tập trung vào các thành phố lớn, có nhu cầu cao Quá trình thực hiện, trung tâm đăng kiểm nào vi phạm sẽ yêu cầu đóng cửa ngay.",Supported,Refuted,False
485,"Theo quy đinh, khi vào phòng thi, thí sinh chỉ có thể mang theo một số đồ dùng nhất định phục vụ cho các môn thi.","Thí sinh chỉ được mang vào phòng thi Bút viết, bút chì, compa, tẩy, thước kẻ, thước tính; máy tính bỏ túi không có chức năng soạn thảo văn bản, không có thẻ nhớ; Atlat Địa lí Việt Nam đối với môn thi Địa lí.",Supported,Refuted,False
493,Donald Trump là cựu tổng thống Mỹ đầu tiên đối mặt với cáo buộc hình sự.,"Ngày 30-3, Đại bồi thẩm đoàn Manhattan, New York, Mỹ quyết định truy tố ông Donald Trump - cựu tổng thống Mỹ, với các tội danh hình sự chưa được nêu rõ.",Supported,Refuted,False
501,Cerave đang dần tạo ra chỗ đứng cho bản thân trên thị trường mỹ phẩm đầy cạnh tranh nhờ những nghiên cứu mang tính đột phá.,Cerave đã tạo chỗ đứng vững chắc trên thị trường mỹ phẩm đầy cạnh tranh nhờ những nghiên cứu mang tính đột phá.,Refuted,Supported,False
503,"Dự án đường cao tốc Bến Lức - Long Thành đang triển khai thuận lợi, dự kiến hoàn thành đúng tiến độ.",", không khí vắng lặng bao trùm công trường cao tốc Bến Lức - Long Thành đoạn qua huyện Bình Chánh. Hai nhánh cầu dẫn ở nút giao này đang xây dở nằm trơ trọi,",Refuted,NEI,False
504,Cuộc đua xe đạp quy tụ 100 đội đua xe chuyên nghiệp trong nước tham gia.,. Cuộc đua xe đạp Cúp Truyền hình TP.HCM 2023 với slogan “Non sông liền một dải - Niềm tin chiến thắng” quy tụ tất cả đội đua mạnh trên cả nước vốn quen thuộc với làng xe đạp chuyên nghiệp gồm,NEI,Refuted,False
506,Đa số thí sinh đến điểm thi từ rất sớm và có yaam thế thoải mái.,", thí sinh được phụ huynh đưa đến từ rất sớm. Đa số thí sinh đi thi với tâm thế thoải mái,",Supported,Refuted,False
512,"Khi dọn nhà nếu gặp đống tài liệu cũ, phải ngồi đọc lại để phân loại cái tiếp tục lưu trữ hay không.","Khi bạn tính đến các giải pháp lưu trữ, việc đưa một món đồ đến vị trí phù hợp buộc bạn phải ""chạm"" vào nó rất nhiều lần. Vì vậy, bạn luôn phải nhìn vào thực tế khi áp dụng quy tắc và ghi nhớ giá trị thực của nó.",NEI,Refuted,False
517,Thành phố Dĩ An đang xin chuyển đổi công nang và di dời doanh nghiệp.,"""Thành phố đang xin chủ trương sẽ chuyển đổi công năng và di dời các doanh nghiệp ngoài khu công nghiệp",Supported,Refuted,False
518,Hai con khỉ tại Thủ Đức đã được gia đình bà Bùi Thị Bên tự nguyện giao nôp cho lực lượng kiểm lâm chăm sóc trước khi thả về tự nhiên.,nhà bà Bùi Thị Bên tiếp nhận hai con khỉ do gia đình tự nguyện giao nộp cho lực lượng kiểm lâm chăm sóc trước khi thả về tự nhiên.,Supported,NEI,False
537,"Tuần trước, một trận lốc xoáy kỉ lục đã quét qua bang Mississippi làm thiệt hại cả người lẫn của.","Cách đây một tuần, một trận lốc xoáy đã quét qua thị trấn nhỏ Rolling Fork ở bang Mississippi, làm 13 người thiệt mạng và phá hủy nhiều ngôi nhà.",NEI,Supported,False
543,Billy Ray Brown là người đã báo cảnh sát về vụ sát hại chính mình và một người đàn ông khác.,Johnny Nealy gọi điện thoại tới đường dây nóng của cảnh sát để báo án,Refuted,NEI,False
555,"Tỉnh Hòa Bình phải chú trọng đầu tư phát triển kết cấu hạ tầng kinh tế - xã hội, đặc biệt thủy lợi, phòng chống thiên tai và xây lại trường học.","tỉnh Hòa Bình phải chú trọng đầu tư phát triển kết cấu hạ tầng kinh tế - xã hội, đặc biệt là hạ tầng giao thông, thủy lợi, phòng chống thiên tai",Refuted,NEI,False
561,"Sau thời gian dài chờ đợi, cuối cùng vào ngày 2-3 Lật mặt 6: Tấm vé định mệnh của Lý Hải đã chính thức tung trailer.","Sau thời gian dài chờ đợi, Lật mặt 6: Tấm vé định mệnh của Lý Hải đã chính thức tung trailer vào ngày 2-3.",Supported,NEI,False
562,"Sử dụng bệ phóng từ xa 10m phù hợp với chương trình nâng cấp của quân đội Mỹ, nhằm tăng cường độ linh hoạt của các chiến dịch an ninh.",sử dụng bệ phóng từ xa phù hợp với chương trình nâng cấp của quân đội Mỹ nhằm tăng cường độ linh hoạt của các chiến dịch an ninh.,NEI,Refuted,False
581,"Các vấn đề trong dự thảo Luật cần được đánh giá và lựa chọn phương án hợp lý, tổng hợp ý kiến và giải trình thuyết phục, và đề xuất những vấn đề chưa được quy định.","Tổng hợp riêng những vấn đề góp ý mà hiện chưa được quy định trong dự thảo Luật; đối với các ý kiến trái với chủ trương, đường lối của Đảng, trái Hiến pháp thì không tiếp thu, nhưng cần giải trình thuyết phục; đối với những ý kiến đúng đắn, cần thiết nhưng chưa có kết luận của Trung ương thì có thể nghiên cứu, báo cáo xin ý kiến cấp có thẩm quyền.",Supported,NEI,False
584,"Tổng hội Nông nghiệp và Phát triển nông thôn tổ chức Hội thảo ""Ứng dụng công nghệ AI trong nâng cao năng suất nông nghiệp"" ngày 23/3.","tại Hội thảo ""Ứng dụng công nghệ AI trong nâng cao năng suất nông nghiệp"" do Tổng hội Nông nghiệp và Phát triển nông thôn tổ chức ngày 23/",Supported,Refuted,False
592,Ngày 27/3 đội tuyển Pháp dẫn trước Ireland với tỷ số 1-0 và Hà Lan thắng Gibraltar 3-0.,"Rạng sáng 28.3, đội tuyển Pháp vượt qua Ireland với tỷ số 1-0 trên sân khách nhờ bàn thắng duy nhất của hậu vệ Benjamin Pavard ghi, trong khi đội tuyển Hà Lan thắng Gibraltar 3-0.",Supported,Refuted,False
618,"Nước chủ nhà SEA Games 32, Campuchia, đặc biệt chú trọng đến sự kiện rước đuốc nhằm quảng bá cho đại hội khắp Đông Nam Á.","Nước chủ nhà đặc biệt quan tâm đến việc tổ chức sự kiện rước đuốc với mong muốn mang ngọn lửa Đại hội di chuyển qua 10 quốc gia Đông Nam Á, nhằm quảng bá cho SEA Games 32.",Supported,Refuted,False
622,"Việc chậm, dừng thi công đường cao tốc dẫn đến vượt chi phí, hủy hợp đồng, dẫn đến tranh chấp pháp lý giữa Tổng công ty Đường cao tốc Việt Nam (VEC) và các nhà thầu.","Nguyên nhân do Tổng công ty Đầu tư phát triển đường cao tốc Việt Nam (VEC - chủ đầu tư) chuyển từ Bộ Giao thông Vận tải về Ủy ban Quản lý vốn Nhà nước tại doanh nghiệp, song thời điểm này chưa xác định được cơ quan chủ quản, cấp quyết định đầu tư.",Supported,NEI,False
629,"Kể từ nay, UBND tỉnh Lâm Đồng bố trí nguồn kinh phí ngân sách nhà nước để tập trung xây dựng rừng nguyên sinh, xây đập thủy điện, thu hút đầu tư trong thời gian tới và dừng tiếp nhận tài trợ ý tưởng quy hoạch trên địa bàn tỉnh.","kể từ nay, UBND tỉnh Lâm Đồng bố trí nguồn kinh phí ngân sách nhà nước để tập trung lập các quy hoạch phục vụ phát triển kinh tế - xã hội, thu hút đầu tư trong thời gian tới và dừng tiếp nhận tài trợ ý tưởng quy hoạch trên địa bàn tỉnh.",Refuted,NEI,False
632,"Nhật Bản có phong độ tự tin, quyết tâm đánh bại Colombia để giành chiến thắng trong trận sắp tới.","Nhật Bản có điểm tựa sân nhà, trong khi Colombia lại đá sân khách khá tệ. Xem ra chiều nay, Samurai xanh sẽ không tha cho đối thủ. Nhật Bản sẽ quyết tâm đả bại Colombia để vô địch trên sân nhà. Niềm tin của họ không phải là không có cơ sở bởi phong độ của đội bóng này là rất tốt trong một năm qua.",Supported,Refuted,False
657,Cư dân vùng Mả Lạng giàu có và làm những nghề được trả lương cao.,"là nơi ở của những lao động nghèo, làm nghề xe ôm, hàng rong, phụ hồ, nhặt phế liệu.",Refuted,NEI,False
660,Tình trạng gọi điện thoại để thông báo cho phụ huynh về việc học sinh phải nhập viện cấp cứu để chiếm đoạt tài sản đã từng là phương thức tấn công mục tiêu mà tội phạm công nghệ sử dụng.,Tình trạng gọi điện thoại để thông báo cho phụ huynh về việc học sinh phải nhập viện cấp cứu để chiếm đoạt tài sản là phương thức tấn công mục tiêu mà tội phạm công nghệ đang sử dụng,Refuted,Supported,False
667,"Các bác sĩ thực hiện hồi sức tích cực và cố định xương sườn số 7,8 của ông T bằng đinh nhựa.",hồi sức tích cực cố định bằng nẹp vít cố định lại xương,Refuted,NEI,False
669,"Với mục tiêu giúp các em học sinh có hoàn cảnh đặc biệt có cơ hội rút ngắn khoảng cách tiếp cận với nhưng giá trị giáo dục hiệu quả, Thủ tướng Chính phủ đã phát động chương trình ""Sóng và máy tính cho em"".",Bà Phạm Thị Trung cho biết: Chương trình “Sóng và máy tính cho em” được Thủ tướng phát động kéo dài đến năm 2025. giúp các em có điều kiện học tập hiệu quả hơn.,Supported,NEI,False
674,Campuchia đăng cai tổ chức SEA Games 32 vào cuối tháng 5 và đầu tháng sáu.,". Campuchia đăng cai tổ chức SEA Games 32 với 37 môn thi đấu và ASEAN Para Games 12 với 13 môn thi đấu, lần lượt vào tháng 5 và tháng 6 tới,",NEI,Supported,False
676,Các cuộc thi sẽ được xem xét về mặt tích cực và tiêu cực để có thể tiếp tục được tổ chức hay không.,"trả lời kiến nghị của cử tri TP.HCM về tổng kết việc tổ chức các cuộc thi sắc đẹp thời gian vừa qua để xem đã mang lại lợi ích gì cho xã hội và hạn chế tiêu cực, phát huy tích cực, đặc biệt giúp định hướng lối sống cho giới trẻ, Bộ trưởng Bộ Văn hóa, Thể thao và Du lịch Nguyễn Văn Hùng cho biết kiên quyết dừng những cuộc thi sắc đẹp có vi phạm.",Supported,Refuted,False
685,"SpaceX đang cung cấp dịch vụ ""Chuyển vùng toàn cầu"" cho những người dùng thường xuyên di chuyển ra ngoài vùng phủ sóng của Starlink với giá 200 đô la một tháng.","Tập đoàn SpaceX hôm 20-2 cho biết bắt đầu cung cấp thử nghiệm dịch vụ ""Chuyển vùng toàn cầu"" dành cho người dùng ở những nơi chưa triển khai Starlink Ngoài gói cước 200 USD mỗi tháng, người dùng phải mua thêm thiết bị kết nối Starlink Kit giá 599 USD (14 triệu đồng).",Supported,Refuted,False
687,Du khách bất bình với việc các bức tường vàng bị vẽ bậy và cho rằng hành động này cần được chấn chỉnh.,"Những hình vẽ trông thật nhếch nhác hành động vô ý thức này cần được chấn chỉnh, Bạn Lê Thảo Trang - du khách Hà Nội",Supported,Refuted,False
693,"Giám đốc Ban quản lý dự án giao thông Khánh Hoà lên tiếng về việc mái tôn, vật liệu xây dựng có thể gây tai nạn mặc dù một số khu vực đã được rào lưới, trải nhựa.",". Mái tôn, vật liệu xây dựng nằm sát khu vực đi lại của người dân. Một số đoạn đường chưa được trải nhựa dễ trơn trượt và tai nạn. Một số khu vực tại công trình nút giao chưa được rào lưới. Ông Đặng Hữu Tài, Giám đốc Ban quản lý dự án giao thông Khánh Hoà, cho biết đã nhiều lần kiểm tra và gửi văn bản nhắc nhở và chấn chỉnh chủ đầu tư đảm bảo an toàn khi thi công.",Refuted,Supported,False
696,"Nhẫn kim cương 99 giác cắt của DOJI với chất liệu độc tôn và kiểu dáng sẽ được làm theo sự yêu cầu của các cặp đôi trong mùa cưới, từng viên kim cương trên chiếc nhẫn sẽ được các thợ lành nghề ở Nga tạo kiểu bởi từng giác cắt thủ công vô cùng tinh tế.","Với chất liệu độc tôn và kiểu dáng nổi bật, nhẫn kim cương 99 giác cắt của DOJI được nhiều cặp đôi yêu thích chọn mua trong mùa cưới. Mỗi viên kim cương được gắn lên những chiếc nhẫn đều được chế tác tinh vi với 99 mặt cắt cầu kỳ, tạo nên vẻ đẹp lộng lẫy, vượt trội hơn so với những viên kim cương 57, 58 giác cắt thông thường.",Refuted,NEI,False
697,"Nguyễn Thanh Tiền (Tý chợ) phạm tội ""Giết người"" đã bỏ trốn khỏi địa phương nên cơ quan điều tra đã tách vụ án để điều tra xử lý sau.",Đối với Nguyễn Thanh Tiền (Tý chợ) đã bỏ trốn khỏi địa phương nên cơ quan điều tra đã tách vụ án để điều tra xử lý sau.,NEI,Refuted,False
698,Mạng di động 4G chuẩn bị ra mắt trên Mặt trăng trong năm 2023 do Nokia thực hiện.,"Hãng viễn thông Phần Lan Nokia cho biết đang chuẩn bị ra mắt mạng di động 4G trên Mặt trăng, một bước tiến nữa cho sự hiện diện của con người bên 'chị Hằng'.",Supported,NEI,False
699,"Học bổng ""Doanh nghiệp đồng hành 2023"" nằm dưới sự chỉ đạo của HIU cùng hội đồng cố vấn với ý nghĩa tạo thêm cơ hội để những bạn khó khăn có thể học cao thêm ở cấp bậc Thạc sĩ và Tiến sĩ hay du học nước ngoài.","Học bổng ""Doanh nghiệp đồng hành 2023"" nằm trong khuôn khổ của Quỹ HIU Foundation, được thành lập và quản trị bởi HIU cùng Hội đồng Cố vấn doanh nhân để thể hiện rõ mục đích cao cả là mang đến nhiều hy vọng cho các bạn sinh viên HIU tài năng có cơ hội phát triển, lan tỏa những giá trị giáo dục, tri thức sâu rộng và tạo những dấu ấn đặc biệt dành cho cộng đồng sinh viên HIU và xã hội",Refuted,NEI,False
703,Marisa Lago bày tỏ ủng hộ những nỗ lực của Việt Nam trong việc xây dựng môi trường đầu tư bình đẳng và minh bạch.,"Việt Nam đang nỗ lực xây dựng một môi trường đầu tư kinh doanh công bằng, minh bạch",NEI,Refuted,False
705,12.000 tỷ đồng được đầu tư vào Đề án phát triển bền vững 1 triệu ha lúa chuyên canh chất lượng cao gắn với tăng trưởng xanh vùng Đồng bằng sông Cửu Long có 4000 tỷ rừ ngân sách của Nhà nước.,"trong đó, 3.000 tỷ từ vốn ngân sách nhà nước Đề án phát triển bền vững 1 triệu ha lúa chuyên canh chất lượng cao gắn với tăng trưởng xanh vùng Đồng bằng sông Cửu Long"" có 12.000 tỷ đồng được đầu tư vào Đề án",Refuted,NEI,False
712,Sinh viên các trường sẽ thực hiện đồ án theo nhu cầu đặt hàng trên 1 lĩnh vực duy nhất.,"Trong đó tập trung đề xuất đặt hàng các đề tài nghiên cứu, nhiệm vụ khoa học công nghệ liên ngành, liên lĩnh vực, liên trường;",Refuted,NEI,False
715,"Lễ an táng 16 người đã hy sinh trong vụ hoả hoạn diễn ra tại nghĩa trang thành phố La Habana, Cuba.","16 người đã hy sinh trong vụ hỏa hoạn xảy ra tại kho chứa nhiên liệu lớn nhất cả nước. Lễ an táng được tổ chức cùng ngày theo nghi thức gia đình tại nghĩa trang San Carlos de Matanzas, cách thủ đô La Habana 100 km về phía Đông.",Refuted,Supported,False
718,"Ưu điểm của Chat Prompt là cải thiện chất lượng phần mềm, tiết kiệm thời gia tìm kiếm, cho phép người dùng tự do sáng tạo, nếu biết sử dụng Prompt thì năng suất làm việc, học tập sẽ tăng lên gấp 20 lần, ngoài ra nó còn cung cấp lịch trình, hướng dẫn để đáp ứng nhu cầu người sử dụng.",". Ưu điểm của Chat Prompt bao gồm khả năng cải thiện giao tiếp, giảm sai sót, tiết kiệm thời gian và tiền bạc cũng như tăng hiệu quả. Nó cũng cho phép trải nghiệm cá nhân hóa hơn cho người dùng. Mọi việc sẽ trở nên dễ dàng rất nhiều nếu bạn biết ứng dụng prompt, nó có thể x10 năng suất làm việc và học tập của bạn Các phương pháp hay nhất cho lời nhắc trò chuyện bao gồm sử dụng ngôn ngữ đàm thoại, cung cấp hướng dẫn rõ ràng và ngắn gọn, thử nghiệm và tinh chỉnh lời nhắc cũng như cá nhân hóa lời nhắc để đáp ứng nhu cầu của những người dùng cụ thể.",Refuted,NEI,False
722,Do mặt hàng dầu mazut giảm quá mạnh nên đã được tăng trích từ 0 đồng lên 300 đồng/lít.,riêng mặt hàng dầu mazut tăng trích từ 0 đồng lên 300 đồng/lít.,NEI,Refuted,False
738,Saigontourist Group là một trong những doanh nghiệp thành công đầu tư vào tỉnh Bình Định.,Saigontourist Group là một trong những doanh nghiệp đầu tiên đầu tư vào tỉnh Bình Định,NEI,Refuted,False
748,"Do xảy ra mâu thuẫn, tài xế ô tô lái xe tông vào nhân viên bảo vệ khiến anh tử vong, sau đó chiếc xe bỏ chạy và va chạm với 2 ô tô khác và một xe máy.","Chiếc ô tô không dừng lại mà tiếp tục bỏ chạy, va chạm với 2 ô tô khác và một xe máy. Lái xe đã điều khiển ô tô tông trúng nhân viên bảo vệ, khiến nạn nhân bất tỉnh. Hai bên xảy ra mâu thuẫn.",Refuted,Supported,False
753,"Đại sứ quán nên ra sức giúp đỡ, hỗ trợ các Việt bào đang sinh sống tại Nhật, nhất là đối với đối tượng du học sinh.","Đồng thời, Đại sứ quán Việt Nam tại Nhật Bản cần tiếp tục quan tâm, tạo điều hơn nữa đến cộng đồng người Việt, từ các chuyên gia, nhà khoa học đến học sinh, sinh viên, người lao động; luôn đoàn kết, gắn bó, giúp đỡ lẫn nhau, hướng về quê hương, đất nước;",NEI,Supported,False
762,"Người dân Anh nghỉ hưu sau ngày 6/4/2016 được hưởng mức lương là 185,15 bảng mỗi tháng.","Luật hưu trí hiện nay tại Anh quy định mức hưởng lương hưu là 185,15 bảng (228,5 USD) mỗi tuần đối với những người đủ tuổi nghỉ hưu sau ngày 6/4/2016.",Refuted,Supported,False
767,"Quán nhậu Food&Beer Garden bị phạt 70 triệu đồng do tiếng ồn phát ra từ hệ thống âm thanh vượt 23,15 dBA công an kiểm tra vào ngày 2/3.","Trong đó, quán nhậu Max Beer Garden bị phạt 70 triệu đồng do tiếng ồn phát ra từ hệ thống âm thanh vượt 23,15 dBA (kiểm tra ngày 2/3);",Refuted,Supported,False
773,"Ung thư gan có mối liên hệ chặt chẽ với tình trạng nhiễm virus viêm gan B, C; bệnh lý xơ gan.","Khai thác tiền sử, ông B bị tăng huyết áp, tim thiếu máu cục bộ do xơ vữa và đái tháo đường. Tuy nhiên, ông B không có các yếu tố nguy cơ của ung thư gan như viêm gan siêu vi B, C hoặc xơ gan Ung thư gan nguyên phát có mối liên hệ chặt chẽ với tình trạng nhiễm virus viêm gan B, C; bệnh lý xơ gan.",Supported,Refuted,False
776,Xử phạt vi phạm hành chính đối với hai chủ nhà hàng xây dựng trái phép là động thái nhằm cảnh cáo 68 trường hợp xây dựng trái phép trên bán đảo Sơn Trà.,UBND quận Sơn Trà (thành phố Đà Nẵng) cho biết đã xử phạt vi phạm hành chính đối với hai chủ nhà hàng xây dựng trái phép quy mô lớn trên bán đảo Sơn Trà. động thái nhằm xử lý triệt để 68 trường hợp xây dựng trái phép trên bán đảo Sơn Trà,Refuted,Supported,False
781,"Công trình cao tốc Bến Lức - Long Thành khởi công năm 2014 dự kiến hoàn thành sau 5 năm nhưng đến nay dự án mới đạt khoảng 80% khối lượng, nhiều gói thầu dừng thi công từ năm 2019 do vướng mắc nguồn vốn.","Khởi công năm 2014, công trình dự kiến hoàn thành sau 5 năm. Tuy nhiên, đến nay dự án mới đạt khoảng 80% khối lượng, nhiều gói thầu dừng thi công từ năm 2019 do vướng mắc nguồn vốn.",Supported,Refuted,False
782,"Ông Nguyễn Văn Giàu, nguyên Uỷ viên Uỷ ban Thường vụ Quốc hội, Là người có nhiều đóng góp trong quá trình xây dựng Luật Đất đai năm 2013, cho rằng quá trình xây dựng dự thảo Luật Đất đai (sửa đổi) đã bám sát chủ trương, đường lối, nghị quyết của Đảng, Nhà nước về đất đai.","ông Nguyễn Văn Giàu, nguyên Uỷ viên Uỷ ban Thường vụ Quốc hội Là người có nhiều đóng góp trong quá trình xây dựng Luật Đất đai năm 2013, cho rằng quá trình xây dựng dự thảo Luật Đất đai (sửa đổi) đã bám sát chủ trương, đường lối, nghị quyết của Đảng, Nhà nước về đất đai.",Refuted,Supported,False
784,"Có một số người dùng các video để khoe mẽ về cuộc sống cá nhân, khắc họa những cuộc sống lý tưởng không có thật khiến nhiều người xem cảm thấy bất lực, tự tin khi so sánh bản thân với những gì mình thấy trên mạng, đồng thời là cơ hội để người khác quấy rối, miệt thị, bạo lựng ngôn từ với người khác.","Trên thực tế có không ít người dùng các video để khoe khoang, tô vẽ cuộc sống của mình, khắc họa những bức tranh phi thực tế về một cuộc sống lý tưởng, khiến nhiều người xem cảm thấy bất lực, tự ti khi so sánh bản thân với những gì nhìn thấy trên mạng tạo ra những tài khoản giả để quấy rối, miệt thị, tạo bạo lực mạng, với những người sử dụng khác, qua phần nhận xét về video hoặc tin nhắn trực tiếp.",Refuted,Supported,False
785,"Sở GTVT TP đã đề nghị Bộ GTVT thực hiện việc cấp phù hiệu phương tiện kinh doanh vận tải trực tuyến, đồng thời có những hướng dẫn giúp người dân đổi giấy phép lái xe do ngành giao thông vận tải cấp trên Cổng dịch vụ công thành phố.","Sở GTVT TP cũng nghiên cứu, kiến nghị Bộ GTVT thí điểm cấp phù hiệu phương tiện kinh doanh vận tải theo hình thức trực tuyến tuyên truyền, hướng dẫn người dân thực hiện Dịch vụ công để đổi giấy phép lái xe do ngành giao thông vận tải cấp trên Cổng dịch vụ công quốc gia.",Refuted,Supported,False
795,"Đoạn phim bắt đầu với cảnh quay khoảng 1,3 giờ trước khi va chạm cho thấy Dimorphos và Didymos ở khoảng cách xa đến mức hai tảng đá không gian không thể phân giải riêng lẻ.","Đoạn phim này bắt đầu với cảnh quay khoảng 1,3 giờ sau khi va chạm, cho thấy Dimorphos và Didymos ở khoảng cách xa đến mức hai tảng đá không gian không thể phân giải riêng lẻ",Refuted,Supported,False
