source_row,statement,evidence,label_name,predicted_label,is_correct,error_type,gold_label_explanation,failure_reason,suggested_adjustment
59,Trận đấu tiếp theo của U20 Việt Nam là gặp U20 Iran tại VCK U20 châu Á.,"chúng tôi cần tính toán kỹ lưỡng cho trận đấu với U20 Iran"" Tối 4/3, U20 Việt Nam giành chiến thắng trước Qatar nhờ các pha lập công của Nguyễn Quốc Việt và Nguyễn Văn Trường",Supported,NEI,False,Suy luận bắc cầu / Cần liên kết thực thể,,Bằng chứng không trực tiếp khẳng định mà cần bước suy diễn ngầm từ các thực thể trong câu.,
442,Cô muốn mọi người cũng thực hiện những hành động nhỏ nhưng có ý nghĩa chẳng hạn như chung tay giúp đỡ chi phí phẫu thuận cho bệnh nhân.,"cô cũng muốn kêu gọi mọi người cùng chung tay thực hiện những hành động nhỏ giúp đỡ chi phí phẫu thuật cho bệnh nhân,",Supported,NEI,False,Phủ định / Ngữ nghĩa nghịch đảo,,Câu có từ phủ định hoặc đảo ngữ tinh vi khiến mô hình nhận định sai hướng quan hệ.,
698,Mạng di động 4G chuẩn bị ra mắt trên Mặt trăng trong năm 2023 do Nokia thực hiện.,"Hãng viễn thông Phần Lan Nokia cho biết đang chuẩn bị ra mắt mạng di động 4G trên Mặt trăng, một bước tiến nữa cho sự hiện diện của con người bên 'chị Hằng'.",Supported,NEI,False,Số liệu / Thời gian / Định lượng,,"Mô hình nhầm lẫn giữa các con số, mốc thời gian hoặc đơn vị định lượng cụ thể.",
1145,"Đến trưa cùng ngày, trại giam Z30D đã ra quyết định truy nã đối với Dũng về tội trốn khỏi nơi giam giữ trên toàn quốc, đồng thời huy động thêm lực lượng truy tìm phạm nhân.","Đến trưa cùng ngày, ra quyết định truy nã đối với Dũng về tội trốn khỏi nơi giam giữ trên toàn quốc. Trại giam Z30D đã huy động truy tìm phạm nhân Dũng.",Supported,NEI,False,Số liệu / Thời gian / Định lượng,,"Mô hình nhầm lẫn giữa các con số, mốc thời gian hoặc đơn vị định lượng cụ thể.",
402,Tường Anh vinh dự là học sinh Việt Nam giành được học bổng và chọn chuyên ngành khoa học máy tính của Wesleyan University.,"Tường Anh vinh dự là học sinh Việt Nam giành được học bổng danh giá Em chọn chuyên ngành khoa học máy tính, vì muốn thử nghiệm các thế mạnh của bản thân để quyết định nghề nghiệp trong tương lai",Supported,NEI,False,Suy luận bắc cầu / Cần liên kết thực thể,,Bằng chứng không trực tiếp khẳng định mà cần bước suy diễn ngầm từ các thực thể trong câu.,
450,"Phe phản đối phản đối về kế hoạch cải cách, sẽ gây nên hậu quả xấu nếu kế hoạch đi quá xa.","Bên cạnh đó, phe phản đối cho rằng kế hoạch cải cách đi quá xa và sẽ phá hủy tính kiểm soát và cân bằng quyền lực, ảnh hưởng sự độc lập của ngành tư pháp.",Supported,NEI,False,Suy luận bắc cầu / Cần liên kết thực thể,,Bằng chứng không trực tiếp khẳng định mà cần bước suy diễn ngầm từ các thực thể trong câu.,
2,Đối tượng cố gắng bỏ chạy sau khi lực lượng công an đón dừng xe để kiểm tra.,"Khi lực lượng công an đón dừng xe để kiểm tra, Thành đã tăng tốc độ để bỏ chạy và va chạm với một xe ô tô khác đi ngược chiều",Supported,Refuted,False,Ngữ cảnh phức hợp / Quan hệ nhân quả,,Cấu trúc câu phức nhiều mệnh đề dẫn đến việc mô hình bắt sai trọng tâm quan hệ.,
82,"Nguyễn Thị Tâm sẽ đối đầu với Nikhat Zareen, võ sĩ nước chủ nhà Ấn Độ, trong trận chung kết Giải vô địch Boxing nữ thế giới 2023 hạng 48-50 kg.","đến vòng bán kết, nữ võ sĩ Việt Nam Nguyễn Thị Tâm gặp võ sĩ người Pháp Lkhadiri Wassila",Supported,Refuted,False,Ngữ cảnh phức hợp / Quan hệ nhân quả,,Cấu trúc câu phức nhiều mệnh đề dẫn đến việc mô hình bắt sai trọng tâm quan hệ.,
1049,Danh tính nam bảo vệ và tài xế taxi vẫn được giữ kín trong vụ việc va chạm xe.,Liên quan đến vụ tài xế taxi tông nhân viên bảo vệ Danh tính nam bảo vệ và tài xế taxi chưa được tiết lộ.,Supported,Refuted,False,Phủ định / Ngữ nghĩa nghịch đảo,,Câu có từ phủ định hoặc đảo ngữ tinh vi khiến mô hình nhận định sai hướng quan hệ.,
676,Các cuộc thi sẽ được xem xét về mặt tích cực và tiêu cực để có thể tiếp tục được tổ chức hay không.,"trả lời kiến nghị của cử tri TP.HCM về tổng kết việc tổ chức các cuộc thi sắc đẹp thời gian vừa qua để xem đã mang lại lợi ích gì cho xã hội và hạn chế tiêu cực, phát huy tích cực, đặc biệt giúp định hướng lối sống cho giới trẻ, Bộ trưởng Bộ Văn hóa, Thể thao và Du lịch Nguyễn Văn Hùng cho biết kiên quyết dừng những cuộc thi sắc đẹp có vi phạm.",Supported,Refuted,False,Số liệu / Thời gian / Định lượng,,"Mô hình nhầm lẫn giữa các con số, mốc thời gian hoặc đơn vị định lượng cụ thể.",
297,Triển lãm tranh tại phòng tranh May Artspace là tin vui của họa sĩ Bùi Quang Viễn vì trước đây ông suýt bị tiêu hủy tranh và xử phạt.,"họa sĩ Bùi Quang Viễn triển lãm tranh tại phòng tranh May Artspace trước đây, ông đã suýt bị tiêu hủy tranh và bị xử phạt hành chính",Supported,Refuted,False,Ngữ cảnh phức hợp / Quan hệ nhân quả,,Cấu trúc câu phức nhiều mệnh đề dẫn đến việc mô hình bắt sai trọng tâm quan hệ.,
1308,"Ngân hàng Trung ương châu Âu (ECB) tuần trước tăng lãi suất thêm 0,5% và nâng tổng mức lãi suất lên 3,5%.","Ngân hàng Trung ương châu Âu (ECB) tuần trước tăng lãi suất thêm 0,5% và nâng tổng mức lãi suất lên 3,5%.",Supported,Refuted,False,Số liệu / Thời gian / Định lượng,,"Mô hình nhầm lẫn giữa các con số, mốc thời gian hoặc đơn vị định lượng cụ thể.",
787,"Thủ tướng Nhật Bản Fumio Kishida đã có chuyến thăm bất ngờ tới Bucha, một thị trấn của Ukraine, nơi hơn 400 thường dân đã thiệt mạng vào năm 2022, được cho là do quân đội Nga.","Cùng ngày, Thủ tướng Nhật Fumio Kishida đã có chuyến thăm bất ngờ tới Ukraine. Ông đã đi thăm TP Bucha (tỉnh Kiev) có hơn 400 thường dân bị thảm sát hồi năm 2022 mà phía Ukraine cho rằng quân Nga là thủ phạm.",Supported,Refuted,False,Số liệu / Thời gian / Định lượng,,"Mô hình nhầm lẫn giữa các con số, mốc thời gian hoặc đơn vị định lượng cụ thể.",
1139,Trên story của Instagram có bức ảnh chụp một người đàn ông được cho là rapper nhà SM.,Một bức ảnh khác chụp một người đàn ông được cho là rapper nhà SM bức ảnh chụp lại story trên Instagram,Supported,Refuted,False,Ngữ cảnh phức hợp / Quan hệ nhân quả,,Cấu trúc câu phức nhiều mệnh đề dẫn đến việc mô hình bắt sai trọng tâm quan hệ.,
287,"Theo thông tin UBND phường Quán Trữ, dãy nhà được xây dựng trên thửa đất rộng gần 1.000m2, không có giấy phép và xây dựng chung tường, chung móng với các căn nhà liền kề.","Theo UBND phường Quán Trữ, dãy nhà ở liền kề được xây dựng trên thửa đất rộng gần 1.000m2 công trình xây dựng này chưa được tách thửa, chưa được cấp phép xây dựng và các căn nhà liền kề được xây dựng chung tường, chung móng.",Supported,Refuted,False,Phủ định / Ngữ nghĩa nghịch đảo,,Câu có từ phủ định hoặc đảo ngữ tinh vi khiến mô hình nhận định sai hướng quan hệ.,
960,"Công an huyện Hóc Môn, TP.HCM đang điều tra thông tin trên mạng xã hội về việc một người đàn ông cho một nam thanh niên hút ma túy đá.","Lãnh đạo UBND huyện Hóc Môn (TP.HCM) cho biết công an đang xác minh thông tin trên mạng xã hội về việc người lớn cho bé trai hút ma túy đá, được cho là xảy ra ở huyện này.",Supported,Refuted,False,Ngữ cảnh phức hợp / Quan hệ nhân quả,,Cấu trúc câu phức nhiều mệnh đề dẫn đến việc mô hình bắt sai trọng tâm quan hệ.,
