source_row,statement,evidence,label_name,predicted_label,is_correct
420,"Theo thông tin dẫn từ bài viết của Alexandre Yersin, ông đã dùng tiền thưởng do Viện hàn lâm khoa học trao cho để thuê người Thượng xây dựng một con đường mòn khả thi, thành lập một trạm thử nghiệm mang tên Yersin.","theo bài viết của Alexandre Yersin Viện hàn lâm Khoa học (Pháp) đã trao cho tôi một giải thưởng. Tôi liền dùng số tiền bất ngờ này để thuê những người Thượng thiết lập một con đường mòn khả thi thành lập trạm thử nghiệm"".",NEI,Supported,False
428,"Trưởng khoa Bệnh nhiệt đới, BS CKII Trần Thanh Linh và TS.BS Lê Quốc Hùng, Trưởng khoa Hồi sức Cấp cứu, đã có mặt tại Bệnh viện Đa khoa khu vực Bắc Quảng Nam từ ngày 18/3 và xác định nguyên nhân ngộ độc cho 9 bệnh nhân.","TS.BS Lê Quốc Hùng, Trưởng khoa Bệnh nhiệt đới và BS CKII Trần Thanh Linh, Trưởng khoa Hồi sức Cấp cứu, đã có mặt tại Bệnh viện Đa khoa khu vực Bắc Quảng Nam từ ngày 18/3 và khẩn trương xác định nguyên nhân dẫn tới vụ ngộ độc cho ít nhất 9 bệnh nhân.",Refuted,Supported,False
442,Cô muốn mọi người cũng thực hiện những hành động nhỏ nhưng có ý nghĩa chẳng hạn như chung tay giúp đỡ chi phí phẫu thuận cho bệnh nhân.,"cô cũng muốn kêu gọi mọi người cùng chung tay thực hiện những hành động nhỏ giúp đỡ chi phí phẫu thuật cho bệnh nhân,",Supported,NEI,False
446,Xảy ra mẫu thuẫn khi trao đổi mua bán chó mèo mà A đã nảy sinh ý định trả thù bằng cách lấy ma túy gài vào xe và nơi ở của cô gái nhằm thõa mãn sự tức giận của mình.,"Mâu thuẫn trong việc mua bán chó mèo cảnh với A., Thêm mua ma túy, chia nhỏ để gài vào xe máy và nơi ở cô gái rồi báo Công an TPHCM đến bắt hòng trả thù",NEI,Supported,False
450,"Phe phản đối phản đối về kế hoạch cải cách, sẽ gây nên hậu quả xấu nếu kế hoạch đi quá xa.","Bên cạnh đó, phe phản đối cho rằng kế hoạch cải cách đi quá xa và sẽ phá hủy tính kiểm soát và cân bằng quyền lực, ảnh hưởng sự độc lập của ngành tư pháp.",Supported,NEI,False
453,"Năm ngoái, Ngoại trưởng Nhật Bản cùng Trung Quốc đã nhất trí về việc hợp tác liên lạc bằng đường dây nóng.","Năm ngoái, Ngoại trưởng Nhật Bản Hayashi Yoshimasa cho biết Nhật Bản và Trung Quốc đã nhất trí vận hành đường dây nóng giữa các quan chức quốc phòng hai nước từ mùa Xuân năm 2023.",NEI,Supported,False
454,"Theo Bảo thì thí sinh cần phải tự tin, bình tĩnh làm bài, làm nhanh những câu dễ sau đó làm những câu khó, sau khi làm bài xong thì chỉ cần lướt qua một lần nữa là đủ.","Thí sinh cần bình tĩnh, tự tin và ""từ từ"" làm bài thay vì căng thẳng, gấp rút dẫn đến những sai sót không đáng có. Nhưng cũng không được tự tin thái quá vì khi làm bài xong, các em phải cẩn thận kiểm tra lại từng câu một.",Refuted,NEI,False
457,"Sáng 25/3 Trung tướng Hồ Xuân Tùng và Trung tướng Hoàng Anh Tú trao quyết định công tác cán bộ, theo đó Thượng tá Nguyễn Tiến Dũng nghỉ công tác, nghỉ chờ hưu; Thượng tá Nguyễn Tú Tài giữ chức Chủ nhiệm Chính trị Học viện Hậu cần; Trung tướng Hà Thọ Bình giữ chức Phó Chỉ huy trưởng Bộ CHQS tỉnh Hà Tĩn.","Trung tướng Trần Võ Dũng và Trung tướng Hà Thọ Bình trao quyết định công tác cán bộ Sáng 24/3, Theo quyết định của Bộ trưởng Bộ Quốc phòng, đợt này Đại tá Hồ Xuân Tùng, Phó Chủ nhiệm Kỹ thuật Quân khu nghỉ công tác, nghỉ chờ hưu; Đại tá Hoàng Anh Tú, Phó Chỉ huy trưởng Bộ CHQS tỉnh Hà Tĩnh giữ chức Phó Chỉ huy trưởng, Tham mưu trưởng Bộ CHQS tỉnh Hà Tĩnh; Thượng tá Nguyễn Tiến Dũng, Phó Chính ủy Sư đoàn 968 giữ chức Chủ nhiệm Chính trị Học viện Hậu cần; Thượng tá Nguyễn Tú Tài, Phó Tham mưu trưởng Bộ CHQS tỉnh Hà Tĩnh giữ chức Phó Chỉ huy trưởng Bộ CHQS tỉnh Hà Tĩnh.",Refuted,Supported,False
466,"Ngày 25/3 diễn ra hội thảo tiếp thu ý kiến vào dự thảo Nghị định, trong đó Bộ tưởng Nội vụ cho biết một bộ phận cán bộ có tư tưởng chần chừ, giữ an toàn và sợ sai.","Tại hội thảo góp ý kiến vào dự thảo Nghị định diễn ra hôm qua 24/3 Theo Bộ trưởng Nội vụ một bộ phận cán bộ có tư tưởng chần chừ, giữ an toàn, sợ sai",Refuted,Supported,False
467,Vị trí kỹ sư phần mềm cấp 3 tại Google có mức lương khoảng 183.000 USD/năm (gần 5 tỉ đồng).,"vị trí kỹ sư phần mềm cấp 3 tại Google, tương đương với mức lương khoảng 183.000 USD/năm.",Refuted,NEI,False
471,"Trong buổi thảo luận về ""hòa bình bền vững"" đã có sự góp mặt của ông Kim.","Việc ông Kim vắng mặt trong buổi thảo luận về ""hòa bình bền vững"" của Bộ Ngoại giao Hàn Quốc gần đây đã làm dấy lên tin đồn ông sẽ rời nhiệm sở.",Refuted,Supported,False
474,"Tại các phiên tòa, diễn giả nói về vai trò ngày càng quan trọng của việc tái tạo năng lượng ngoài khơi và ảnh hưởng của các vấn đề chính trị đến việc tái tạo này.",Trao đổi tại các phiên của Đối thoại năng lượng tái tạo ngoài khơi ngày càng đóng vai trò quan trọng những vấn đề địa chính trị trong khu vực cũng gây ra tác động tới khả năng phát triển năng lượng tái tạo ngoài khơi,Refuted,Supported,False
490,"Trận đấu bóng đá giữa Nhật Bản với Colombia được diễn ra trên sân tại Nhật Bản, là bất lợi đối với Colombia vốn đá tệ trên sân khách.","Nhận định bóng đá Nhật Bản vs Colombia, giao hữu quốc tế - thông tin lực lượng, đội hình dự kiến, phong độ, lịch sử đối đầu. Nhật Bản có điểm tựa sân nhà, trong khi Colombia lại đá sân khách khá tệ.",Supported,Refuted,False
492,"Bé gái nhập viện trong tình trạng quấy khúc, mũi chảy máu và dịch vàng kèm với sốt cao vì nhét dị vật vào mũi khi đang chơi một mình.","Trước đó, bé gái vào Bệnh viện Nhi đồng 1 trong tình trạng quấy khóc, đau nhức mũi, chảy dịch vàng lẫn máu bên mũi phải bé đang chơi một mình thì bất ngờ chạy vào nhà báo với người thân vừa nhét đồ chơi vào mũi.",NEI,Supported,False
501,Cerave đang dần tạo ra chỗ đứng cho bản thân trên thị trường mỹ phẩm đầy cạnh tranh nhờ những nghiên cứu mang tính đột phá.,Cerave đã tạo chỗ đứng vững chắc trên thị trường mỹ phẩm đầy cạnh tranh nhờ những nghiên cứu mang tính đột phá.,Refuted,Supported,False
504,Cuộc đua xe đạp quy tụ 100 đội đua xe chuyên nghiệp trong nước tham gia.,. Cuộc đua xe đạp Cúp Truyền hình TP.HCM 2023 với slogan “Non sông liền một dải - Niềm tin chiến thắng” quy tụ tất cả đội đua mạnh trên cả nước vốn quen thuộc với làng xe đạp chuyên nghiệp gồm,NEI,Refuted,False
507,"Ngoài việc Lưu Diệc Phi nhận hai giải thưởng lớn, các bài viết, ảnh liên quan cụm từ khóa ""Lưu Diệc Phi công chúa khổng tước"" nhanh chóng leo lên hạng 1 tìm kiếm của nền tảng Weibo.","Các bài viết, ảnh liên quan cụm từ khóa ""Lưu Diệc Phi công chúa khổng tước"" nhanh chóng leo lên top 1 tìm kiếm của nền tảng Weibo Lưu Diệc Phi nhận hai giải thưởng lớn",Supported,Refuted,False
508,"Với nguồn vốn đầu tư lớn, Weploy sắp đến sẽ mở rộng quy mô hoạt động sang mảng an ninh dữ liệu.","Với nguồn vốn đầu tư lớn từ Skymind Global Ventures chuyên về hệ sinh thái trí tuệ nhân tạo (AI), Weploy Việt Nam đang lên kế hoạch mở rộng quy mô hoạt động.",NEI,Refuted,False
514,"Tham dự sự kiện rước đuốc SEA Games có hơn 300 người, trong đó có hơn 100 sinh viên Việt Nam đang học tập tại Campuchia.",Có hơn 300 người tham dự sự kiện rước đuốc SEA Games 32. Trong đó có hơn 100 sinh viên Campuchia đang học tập tại Việt Nam,Refuted,Supported,False
517,Thành phố Dĩ An đang xin chuyển đổi công nang và di dời doanh nghiệp.,"""Thành phố đang xin chủ trương sẽ chuyển đổi công năng và di dời các doanh nghiệp ngoài khu công nghiệp",Supported,Refuted,False
518,Hai con khỉ tại Thủ Đức đã được gia đình bà Bùi Thị Bên tự nguyện giao nôp cho lực lượng kiểm lâm chăm sóc trước khi thả về tự nhiên.,nhà bà Bùi Thị Bên tiếp nhận hai con khỉ do gia đình tự nguyện giao nộp cho lực lượng kiểm lâm chăm sóc trước khi thả về tự nhiên.,Supported,NEI,False
524,Lý do một số đơn vị không yêu cầu ngoại ngữ và tuyển thẳng mọi trường hợp du học Mỹ là vì chương trình đào tạo có hỗ trợ dạy tiếng Anh cho những ai có nhu cầu.,Một số đơn vị thậm chí lược bỏ yêu cầu ngoại ngữ và tuyển thẳng mọi trường hợp du học Mỹ nguyên nhân trường không đặt nặng trình độ ngoại ngữ của sinh viên là do chương trình đào tạo có hỗ trợ dạy tiếng Anh cho những ai có nhu cầu.,Supported,Refuted,False
537,"Tuần trước, một trận lốc xoáy kỉ lục đã quét qua bang Mississippi làm thiệt hại cả người lẫn của.","Cách đây một tuần, một trận lốc xoáy đã quét qua thị trấn nhỏ Rolling Fork ở bang Mississippi, làm 13 người thiệt mạng và phá hủy nhiều ngôi nhà.",NEI,Supported,False
542,"Thủ trưởng các đơn vị cần nâng cao kỷ cương, kỷ luật, tính chủ động phối hợp giữa các Sở ban và các vướng mắc, khó khăn cũng cần xử lý nhanh chóng.","Thủ trưởng các đơn vị cần nâng cao kỷ cương, kỷ luật, tính chủ động phối hợp giữa các Sở ban, ngành các đơn vị cần chủ động xử lý dứt điểm các vướng mắc, khó khăn không để kéo dài bảo đảm công khai, minh bạch,",Supported,Refuted,False
543,Billy Ray Brown là người đã báo cảnh sát về vụ sát hại chính mình và một người đàn ông khác.,Johnny Nealy gọi điện thoại tới đường dây nóng của cảnh sát để báo án,Refuted,NEI,False
555,"Tỉnh Hòa Bình phải chú trọng đầu tư phát triển kết cấu hạ tầng kinh tế - xã hội, đặc biệt thủy lợi, phòng chống thiên tai và xây lại trường học.","tỉnh Hòa Bình phải chú trọng đầu tư phát triển kết cấu hạ tầng kinh tế - xã hội, đặc biệt là hạ tầng giao thông, thủy lợi, phòng chống thiên tai",Refuted,NEI,False
581,"Các vấn đề trong dự thảo Luật cần được đánh giá và lựa chọn phương án hợp lý, tổng hợp ý kiến và giải trình thuyết phục, và đề xuất những vấn đề chưa được quy định.","Tổng hợp riêng những vấn đề góp ý mà hiện chưa được quy định trong dự thảo Luật; đối với các ý kiến trái với chủ trương, đường lối của Đảng, trái Hiến pháp thì không tiếp thu, nhưng cần giải trình thuyết phục; đối với những ý kiến đúng đắn, cần thiết nhưng chưa có kết luận của Trung ương thì có thể nghiên cứu, báo cáo xin ý kiến cấp có thẩm quyền.",Supported,Refuted,False
584,"Tổng hội Nông nghiệp và Phát triển nông thôn tổ chức Hội thảo ""Ứng dụng công nghệ AI trong nâng cao năng suất nông nghiệp"" ngày 23/3.","tại Hội thảo ""Ứng dụng công nghệ AI trong nâng cao năng suất nông nghiệp"" do Tổng hội Nông nghiệp và Phát triển nông thôn tổ chức ngày 23/",Supported,Refuted,False
588,"Ma Nhai tại Danh thắng Ngũ Hành Sơn là hệ thống các văn bản gồm chữ Hán và chữ Nôm được khắc trên vách đá và hang động ở Ngũ Hành Sơn, từng được UNESCO vinh danh.",Ma nhai tại Danh thắng Ngũ Hành Sơn là một hệ thống gồm 78 văn bản bằng chữ Hán và chữ Nôm (Hán Nôm) được khắc trên vách đá và hang động của Danh thắng Ngũ Hành Sơn Đây là 1 trong 9 di sản tư liệu của Việt Nam được UNESCO vinh danh.,Supported,Refuted,False
596,"Nghiên cứu cho thấy chỉ có khoảng 15% ứng dụng được gắn nhãn là ""an toàn"" trên cửa hàng Google Play là thực sự an toàn, trong khi 40% được coi là ""không an toàn"" và những ứng dụng còn lại được gắn nhãn ""không an toàn"".","thêm rằng trong số 40 ứng dụng đó có 20 ứng dụng miễn phí và 20 ứng dụng thu phí người dùng. Chuyên gia của Mozilla khẳng định chỉ khoảng 15% ứng dụng gắn nhãn ""an toàn"" trên cửa hàng Google Play ""thực sự an toàn "", 40% ""kém an toàn"" và số còn lại ""không an toàn"".",Supported,Refuted,False
599,"Trước đại dịch COVID-19, du lịch Thủ đô Hà Nội đã cho thấy được vai trò quan trọng, là một ngành kinh tế đã đóng góp đáng kể vào chỉ tiêu tăng trưởng kinh tế của Thành phố, trong đó, khách du lịch quốc tế trọng điểm hàng đầu của Hà Nội là Nhật Bản, đồng thời những du khách này cũng rấ yêu thích các điểm đến của Việt Nam.","Đối với lĩnh vực du lịch Thủ đô Hà Nội, trước đại dịch COVID-19, du lịch đã cho thấy được vai trò quan trọng, là một ngành kinh tế, đã đóng góp đáng kể vào chỉ tiêu tăng trưởng kinh tế của Thành phố. Hà Nội luôn xác định Trung Quốc là thị trường khách du lịch quốc tế trọng điểm hàng đầu, đồng thời du khách Trung Quốc rất yêu thích các điểm đến của Việt Nam",Refuted,NEI,False
605,Hai nguyên phó chủ tịch Hà Nội khai rằng cả hai đều nghe theo chỉ đạo của ông Chung và không hề biết về vụ thông đồng nâng giá cây xanh.,Hai nguyên phó chủ tịch Hà Nội khai rằng việc đặt hàng đối với Công ty Cây xanh và Công ty Sinh Thái Xanh đã được ông Chung chỉ đạo nên các đơn vị phải thực hiện. ông Hùng và ông Toản đều khẳng định không biết việc thông đồng nâng giá cây xanh,Supported,Refuted,False
618,"Nước chủ nhà SEA Games 32, Campuchia, đặc biệt chú trọng đến sự kiện rước đuốc nhằm quảng bá cho đại hội khắp Đông Nam Á.","Nước chủ nhà đặc biệt quan tâm đến việc tổ chức sự kiện rước đuốc với mong muốn mang ngọn lửa Đại hội di chuyển qua 10 quốc gia Đông Nam Á, nhằm quảng bá cho SEA Games 32.",Supported,Refuted,False
622,"Việc chậm, dừng thi công đường cao tốc dẫn đến vượt chi phí, hủy hợp đồng, dẫn đến tranh chấp pháp lý giữa Tổng công ty Đường cao tốc Việt Nam (VEC) và các nhà thầu.","Nguyên nhân do Tổng công ty Đầu tư phát triển đường cao tốc Việt Nam (VEC - chủ đầu tư) chuyển từ Bộ Giao thông Vận tải về Ủy ban Quản lý vốn Nhà nước tại doanh nghiệp, song thời điểm này chưa xác định được cơ quan chủ quản, cấp quyết định đầu tư.",Supported,NEI,False
629,"Kể từ nay, UBND tỉnh Lâm Đồng bố trí nguồn kinh phí ngân sách nhà nước để tập trung xây dựng rừng nguyên sinh, xây đập thủy điện, thu hút đầu tư trong thời gian tới và dừng tiếp nhận tài trợ ý tưởng quy hoạch trên địa bàn tỉnh.","kể từ nay, UBND tỉnh Lâm Đồng bố trí nguồn kinh phí ngân sách nhà nước để tập trung lập các quy hoạch phục vụ phát triển kinh tế - xã hội, thu hút đầu tư trong thời gian tới và dừng tiếp nhận tài trợ ý tưởng quy hoạch trên địa bàn tỉnh.",Refuted,NEI,False
638,"Ukraine nói Nga đã dần đuối sức trong cuộc chiến tranh do thiếu hụt về nhân lực và vật lực, trong khi Ukraine được Mỹ tiếp tục viện trợ cho cuộc chiến này.","Ukraine nói Nga đã phải hứng chịu những tổn thất đáng kể về nhân lực lẫn khí tài nên dù hiện có tấn công liên tục nhưng đang dần mất đi khả năng tiếp tục nỗ lực này. Phát ngôn viên Hội đồng An ninh Quốc gia Mỹ John Kirby cho biết Washington ủng hộ Tổng thống Ukraine - ông Volodymyr Zelensky trong việc ưu tiên cho cuộc chiến cam go ở TP Bakhmut (tỉnh Donetsk), theo đài CNN. Theo ông Kirby, Mỹ vẫn sẽ tiếp tục đảm bảo nhà lãnh đạo Ukraine có được “những gì ông ấy cần ở bất cứ nơi nào ông ấy chọn chiến đấu”, gồm tin tình báo, vũ khí,...",Supported,Refuted,False
646,Việt Nam được khuyến nghị nên mở rộng thị thực cho tất cả các nước trên thế giới để có thể khai thác tối đa tiềm năng du lịch của đất nước.,"Ở khía cạnh khác, từ EuroCham, ông Gabor Fluit đánh giá cảnh quan, thiên nhiên tươi đẹp cùng di sản văn hóa giàu có khiến Việt Nam trở thành một điểm đến hàng đầu cho khách du lịch. Nhưng để khai thác tối đa tiềm năng này, việc miễn thị thực một tháng nên được mở rộng cho tất cả các nước EU và các nước có nhiều khách du lịch khác.",Refuted,Supported,False
658,"Gần đây xảy ra nhiều xụ mất trộm tại các trường học trên địa bàn TPHCM, trong đó có trường đã bị mất trộm gần 30 triệu đồng.","cho biết rạng sáng thứ 7 ngày 18-3, trường đã bị mất trộm gần 30 triệu đồng",NEI,Supported,False
660,Tình trạng gọi điện thoại để thông báo cho phụ huynh về việc học sinh phải nhập viện cấp cứu để chiếm đoạt tài sản đã từng là phương thức tấn công mục tiêu mà tội phạm công nghệ sử dụng.,Tình trạng gọi điện thoại để thông báo cho phụ huynh về việc học sinh phải nhập viện cấp cứu để chiếm đoạt tài sản là phương thức tấn công mục tiêu mà tội phạm công nghệ đang sử dụng,Refuted,Supported,False
667,"Các bác sĩ thực hiện hồi sức tích cực và cố định xương sườn số 7,8 của ông T bằng đinh nhựa.",hồi sức tích cực cố định bằng nẹp vít cố định lại xương,Refuted,NEI,False
670,Số điện thoại của kẻ lạ có đuôi 612 gọi đến nhầm thực hiện hành vi lừa đảo đối với các phụ huynh.,"việc đã có phụ huynh của trường nhận được cuộc gọi của kẻ lạ thông báo học sinh đã mua hàng hoặc đồ ăn, quần áo, vật dụng… nhưng chưa trả đủ tiền, còn nợ 5 triệu đồng. Do học sinh phải để lại thẻ học sinh nên đối tượng yêu cầu phụ huynh gửi tiền vào số tài khoản mà đối tượng cung cấp",NEI,Supported,False
674,Campuchia đăng cai tổ chức SEA Games 32 vào cuối tháng 5 và đầu tháng sáu.,". Campuchia đăng cai tổ chức SEA Games 32 với 37 môn thi đấu và ASEAN Para Games 12 với 13 môn thi đấu, lần lượt vào tháng 5 và tháng 6 tới,",NEI,Refuted,False
675,Lực lượng phòng thủ Ukraine phải tổ chức lại phòng thủ bên trong nhà máy AZOM đồng thời cố gắng kháng cự.,"Theo người đứng đầu chính quyền thân Nga ở Donetsk, lực lượng phòng thủ Ukraine hiện đã tổ chức lại các vị trí phòng thủ tại bên trong tòa nhà hành chính của nhà máy AZOM và nỗ lực kháng cự.",Supported,Refuted,False
676,Các cuộc thi sẽ được xem xét về mặt tích cực và tiêu cực để có thể tiếp tục được tổ chức hay không.,"trả lời kiến nghị của cử tri TP.HCM về tổng kết việc tổ chức các cuộc thi sắc đẹp thời gian vừa qua để xem đã mang lại lợi ích gì cho xã hội và hạn chế tiêu cực, phát huy tích cực, đặc biệt giúp định hướng lối sống cho giới trẻ, Bộ trưởng Bộ Văn hóa, Thể thao và Du lịch Nguyễn Văn Hùng cho biết kiên quyết dừng những cuộc thi sắc đẹp có vi phạm.",Supported,Refuted,False
680,Sau khi gây án 3 đối tượng đã ra công an đầu thú.,"Gây án xong, nhóm đối tượng gồm 3 nam thanh niên đã bỏ trốn bằng xe máy đi về hướng tỉnh Thái Nguyên.",Refuted,NEI,False
685,"SpaceX đang cung cấp dịch vụ ""Chuyển vùng toàn cầu"" cho những người dùng thường xuyên di chuyển ra ngoài vùng phủ sóng của Starlink với giá 200 đô la một tháng.","Tập đoàn SpaceX hôm 20-2 cho biết bắt đầu cung cấp thử nghiệm dịch vụ ""Chuyển vùng toàn cầu"" dành cho người dùng ở những nơi chưa triển khai Starlink Ngoài gói cước 200 USD mỗi tháng, người dùng phải mua thêm thiết bị kết nối Starlink Kit giá 599 USD (14 triệu đồng).",Supported,Refuted,False
687,Du khách bất bình với việc các bức tường vàng bị vẽ bậy và cho rằng hành động này cần được chấn chỉnh.,"Những hình vẽ trông thật nhếch nhác hành động vô ý thức này cần được chấn chỉnh, Bạn Lê Thảo Trang - du khách Hà Nội",Supported,NEI,False
691,"Không rõ Nguyễn Thị Tâm đã trải qua quá trình luyện tập và chuẩn bị gì để lọt vào trận chung kết Giải vô địch quyền anh thế giới, cô đã giành chiến thắng khi ""hạ"" võ sĩ Lkhadiri Wassila của Pháp ở bán kết.","(Chinhphu.vn) - Đó là nữ võ sĩ Nguyễn Thị Tâm, người đã giành chiến thắng khi ""hạ"" võ sĩ Lkhadiri Wassila của Pháp ở bán kết để giành quyền vào chơi trận chung kết",NEI,Supported,False
693,"Giám đốc Ban quản lý dự án giao thông Khánh Hoà lên tiếng về việc mái tôn, vật liệu xây dựng có thể gây tai nạn mặc dù một số khu vực đã được rào lưới, trải nhựa.",". Mái tôn, vật liệu xây dựng nằm sát khu vực đi lại của người dân. Một số đoạn đường chưa được trải nhựa dễ trơn trượt và tai nạn. Một số khu vực tại công trình nút giao chưa được rào lưới. Ông Đặng Hữu Tài, Giám đốc Ban quản lý dự án giao thông Khánh Hoà, cho biết đã nhiều lần kiểm tra và gửi văn bản nhắc nhở và chấn chỉnh chủ đầu tư đảm bảo an toàn khi thi công.",Refuted,Supported,False
696,"Nhẫn kim cương 99 giác cắt của DOJI với chất liệu độc tôn và kiểu dáng sẽ được làm theo sự yêu cầu của các cặp đôi trong mùa cưới, từng viên kim cương trên chiếc nhẫn sẽ được các thợ lành nghề ở Nga tạo kiểu bởi từng giác cắt thủ công vô cùng tinh tế.","Với chất liệu độc tôn và kiểu dáng nổi bật, nhẫn kim cương 99 giác cắt của DOJI được nhiều cặp đôi yêu thích chọn mua trong mùa cưới. Mỗi viên kim cương được gắn lên những chiếc nhẫn đều được chế tác tinh vi với 99 mặt cắt cầu kỳ, tạo nên vẻ đẹp lộng lẫy, vượt trội hơn so với những viên kim cương 57, 58 giác cắt thông thường.",Refuted,NEI,False
698,Mạng di động 4G chuẩn bị ra mắt trên Mặt trăng trong năm 2023 do Nokia thực hiện.,"Hãng viễn thông Phần Lan Nokia cho biết đang chuẩn bị ra mắt mạng di động 4G trên Mặt trăng, một bước tiến nữa cho sự hiện diện của con người bên 'chị Hằng'.",Supported,NEI,False
699,"Học bổng ""Doanh nghiệp đồng hành 2023"" nằm dưới sự chỉ đạo của HIU cùng hội đồng cố vấn với ý nghĩa tạo thêm cơ hội để những bạn khó khăn có thể học cao thêm ở cấp bậc Thạc sĩ và Tiến sĩ hay du học nước ngoài.","Học bổng ""Doanh nghiệp đồng hành 2023"" nằm trong khuôn khổ của Quỹ HIU Foundation, được thành lập và quản trị bởi HIU cùng Hội đồng Cố vấn doanh nhân để thể hiện rõ mục đích cao cả là mang đến nhiều hy vọng cho các bạn sinh viên HIU tài năng có cơ hội phát triển, lan tỏa những giá trị giáo dục, tri thức sâu rộng và tạo những dấu ấn đặc biệt dành cho cộng đồng sinh viên HIU và xã hội",Refuted,NEI,False
715,"Lễ an táng 16 người đã hy sinh trong vụ hoả hoạn diễn ra tại nghĩa trang thành phố La Habana, Cuba.","16 người đã hy sinh trong vụ hỏa hoạn xảy ra tại kho chứa nhiên liệu lớn nhất cả nước. Lễ an táng được tổ chức cùng ngày theo nghi thức gia đình tại nghĩa trang San Carlos de Matanzas, cách thủ đô La Habana 100 km về phía Đông.",Refuted,Supported,False
718,"Ưu điểm của Chat Prompt là cải thiện chất lượng phần mềm, tiết kiệm thời gia tìm kiếm, cho phép người dùng tự do sáng tạo, nếu biết sử dụng Prompt thì năng suất làm việc, học tập sẽ tăng lên gấp 20 lần, ngoài ra nó còn cung cấp lịch trình, hướng dẫn để đáp ứng nhu cầu người sử dụng.",". Ưu điểm của Chat Prompt bao gồm khả năng cải thiện giao tiếp, giảm sai sót, tiết kiệm thời gian và tiền bạc cũng như tăng hiệu quả. Nó cũng cho phép trải nghiệm cá nhân hóa hơn cho người dùng. Mọi việc sẽ trở nên dễ dàng rất nhiều nếu bạn biết ứng dụng prompt, nó có thể x10 năng suất làm việc và học tập của bạn Các phương pháp hay nhất cho lời nhắc trò chuyện bao gồm sử dụng ngôn ngữ đàm thoại, cung cấp hướng dẫn rõ ràng và ngắn gọn, thử nghiệm và tinh chỉnh lời nhắc cũng như cá nhân hóa lời nhắc để đáp ứng nhu cầu của những người dùng cụ thể.",Refuted,NEI,False
722,Do mặt hàng dầu mazut giảm quá mạnh nên đã được tăng trích từ 0 đồng lên 300 đồng/lít.,riêng mặt hàng dầu mazut tăng trích từ 0 đồng lên 300 đồng/lít.,NEI,Refuted,False
729,"Bộ xác nhận sẽ tiếp tục soạn thảo và nghiên cứu, đánh giá kỹ về biện pháp niêm yết giá đối với mặt hàng thuốc.","Trả lời kiến nghị, Bộ Tài chính cho rằng kiến nghị đặt ra vấn đề cần có những quy định đặc thù đối với các mặt hàng nông sản, mặt hàng sản xuất, thuốc thiết yếu là phù hợp với thực tiễn và là ý kiến xác đáng giúp cơ quan soạn thảo tiếp tục nghiên cứu, đánh giá kỹ về biện pháp niêm yết giá.",Supported,Refuted,False
738,Saigontourist Group là một trong những doanh nghiệp thành công đầu tư vào tỉnh Bình Định.,Saigontourist Group là một trong những doanh nghiệp đầu tiên đầu tư vào tỉnh Bình Định,NEI,Refuted,False
753,"Đại sứ quán nên ra sức giúp đỡ, hỗ trợ các Việt bào đang sinh sống tại Nhật, nhất là đối với đối tượng du học sinh.","Đồng thời, Đại sứ quán Việt Nam tại Nhật Bản cần tiếp tục quan tâm, tạo điều hơn nữa đến cộng đồng người Việt, từ các chuyên gia, nhà khoa học đến học sinh, sinh viên, người lao động; luôn đoàn kết, gắn bó, giúp đỡ lẫn nhau, hướng về quê hương, đất nước;",NEI,Refuted,False
754,Thế hệ Alpha được sinh ra trong cùng thời điểm với sự xuất hiện của iPad và Instagram nên luôn sẵn sàng mở mình đón nhận những thứ bên ngoài.,"Gen Alpha (Thế hệ Alpha) được xem là những 'con người công nghệ' khi được sinh ra cùng thời điểm với sự xuất hiện của iPad và Instagram. Họ còn dễ dàng bị mất kết nối với thế giới thực, không sẵn sàng mở mình đón nhận những thứ bên ngoài, đánh mất mình trong một góc của chính các bạn...",Refuted,Supported,False
762,"Người dân Anh nghỉ hưu sau ngày 6/4/2016 được hưởng mức lương là 185,15 bảng mỗi tháng.","Luật hưu trí hiện nay tại Anh quy định mức hưởng lương hưu là 185,15 bảng (228,5 USD) mỗi tuần đối với những người đủ tuổi nghỉ hưu sau ngày 6/4/2016.",Refuted,Supported,False
782,"Ông Nguyễn Văn Giàu, nguyên Uỷ viên Uỷ ban Thường vụ Quốc hội, Là người có nhiều đóng góp trong quá trình xây dựng Luật Đất đai năm 2013, cho rằng quá trình xây dựng dự thảo Luật Đất đai (sửa đổi) đã bám sát chủ trương, đường lối, nghị quyết của Đảng, Nhà nước về đất đai.","ông Nguyễn Văn Giàu, nguyên Uỷ viên Uỷ ban Thường vụ Quốc hội Là người có nhiều đóng góp trong quá trình xây dựng Luật Đất đai năm 2013, cho rằng quá trình xây dựng dự thảo Luật Đất đai (sửa đổi) đã bám sát chủ trương, đường lối, nghị quyết của Đảng, Nhà nước về đất đai.",Refuted,Supported,False
