claim_id,claim_index,claim,retrieved_evidence,bm25_score,rank,is_gold,label,gold_evidence,entity_match,number_match,date_match,fact_score,bm25_max,bm25_norm,rerank_score,bm25_rank,rerank_rank
dev_4795,4795,"Các trung tâm đặt ra yêu cầu tuyển việc là phải có bằng cấp cao trong các kì thi tiếng Anh quốc tế, còn trình độ sư phạm chỉ là yếu tố ưu tiên.","Đáng chú ý, chúng tôi ghi nhận được nhiều trung tâm, kể cả hệ thống Anh ngữ lớn, buộc ứng viên phải có chứng chỉ tiếng Anh như IELTS và xem nghiệp vụ sư phạm chỉ là yếu tố ưu tiên, dù công việc mô tả rằng phải soạn giáo án, dạy học, ra đề thi...",18.3103,3,True,0,"Đáng chú ý, chúng tôi ghi nhận được nhiều trung tâm, kể cả hệ thống Anh ngữ lớn, buộc ứng viên phải có chứng chỉ tiếng Anh như IELTS và xem nghiệp vụ sư phạm chỉ là yếu tố ưu tiên, dù công việc mô tả rằng phải soạn giáo án, dạy học, ra đề thi... Chẳng hạn, Trung tâm I. có 42 cơ sở tại TP.HCM đang tuyển GV tiếng Anh đạt 7.5 IELTS hoặc 900 TOEIC trở lên, đã tốt nghiệp ĐH. Ứng viên được ưu tiên nếu học chuyên ngành tiếng Anh, chương trình giảng dạy bằng tiếng Anh hoặc du học nước ngoài. Trung tâm H.E (TP.Rạch Giá, Kiên Giang) thì đăng tin tìm GV có 800 TOEIC trở lên hoặc tương đương, ưu tiên nếu đã có chứng chỉ giảng dạy tiếng Anh TESOL, TEFL, ESOL... hoặc có kinh nghiệm đứng lớp tối thiểu 1 năm. Hay Trung tâm T.I.A (TP.Hà Nội) yêu cầu GV có trình độ ĐH, đạt từ 7.5 IELTS hoặc chứng chỉ tương đương và dự định thi IELTS trong 6 tháng tới. ""Ưu tiên ngành sư phạm tiếng Anh, ngôn ngữ Anh. Ứng viên từng du học là một lợi thế"",",1.0,0.5,0.5,0.7,19.1717,0.9550691407090064,0.8785,3,3
dev_4795,4795,"Các trung tâm đặt ra yêu cầu tuyển việc là phải có bằng cấp cao trong các kì thi tiếng Anh quốc tế, còn trình độ sư phạm chỉ là yếu tố ưu tiên.","""Việc tuyển GV mà chỉ quan tâm đến trình độ tiếng Anh thay vì bằng cấp, chứng chỉ nghiệp vụ sư phạm đương nhiên không đúng.",14.9697,4,True,0,"Đáng chú ý, chúng tôi ghi nhận được nhiều trung tâm, kể cả hệ thống Anh ngữ lớn, buộc ứng viên phải có chứng chỉ tiếng Anh như IELTS và xem nghiệp vụ sư phạm chỉ là yếu tố ưu tiên, dù công việc mô tả rằng phải soạn giáo án, dạy học, ra đề thi... Chẳng hạn, Trung tâm I. có 42 cơ sở tại TP.HCM đang tuyển GV tiếng Anh đạt 7.5 IELTS hoặc 900 TOEIC trở lên, đã tốt nghiệp ĐH. Ứng viên được ưu tiên nếu học chuyên ngành tiếng Anh, chương trình giảng dạy bằng tiếng Anh hoặc du học nước ngoài. Trung tâm H.E (TP.Rạch Giá, Kiên Giang) thì đăng tin tìm GV có 800 TOEIC trở lên hoặc tương đương, ưu tiên nếu đã có chứng chỉ giảng dạy tiếng Anh TESOL, TEFL, ESOL... hoặc có kinh nghiệm đứng lớp tối thiểu 1 năm. Hay Trung tâm T.I.A (TP.Hà Nội) yêu cầu GV có trình độ ĐH, đạt từ 7.5 IELTS hoặc chứng chỉ tương đương và dự định thi IELTS trong 6 tháng tới. ""Ưu tiên ngành sư phạm tiếng Anh, ngôn ngữ Anh. Ứng viên từng du học là một lợi thế"",",1.0,0.5,0.5,0.7,19.1717,0.7808227345085341,0.7566,4,4
dev_4795,4795,"Các trung tâm đặt ra yêu cầu tuyển việc là phải có bằng cấp cao trong các kì thi tiếng Anh quốc tế, còn trình độ sư phạm chỉ là yếu tố ưu tiên.","Nhiều video TikToker “bóc phốt” trình độ tiếng Anh của các cá nhân, trung tâm tiếng Anh thu hút từ chục nghìn đến hàng trăm nghìn lượt xem ẢNH CHỤP MÀN HÌNH Ở khía cạnh khác, thạc sĩ Nguyễn Nhật Quang, Trưởng khoa Ngoại ngữ - Hợp tác quốc tế Trường CĐ Nova (TP.HCM), chỉ ra thêm hiện tượng GV thi IELTS đến 20 lần trong 1 năm để có được 3, 4 lần điểm cao đăng lên mạng, lấy đó làm tiêu chí thu hút học viên.",13.4666,5,False,0,"Đáng chú ý, chúng tôi ghi nhận được nhiều trung tâm, kể cả hệ thống Anh ngữ lớn, buộc ứng viên phải có chứng chỉ tiếng Anh như IELTS và xem nghiệp vụ sư phạm chỉ là yếu tố ưu tiên, dù công việc mô tả rằng phải soạn giáo án, dạy học, ra đề thi... Chẳng hạn, Trung tâm I. có 42 cơ sở tại TP.HCM đang tuyển GV tiếng Anh đạt 7.5 IELTS hoặc 900 TOEIC trở lên, đã tốt nghiệp ĐH. Ứng viên được ưu tiên nếu học chuyên ngành tiếng Anh, chương trình giảng dạy bằng tiếng Anh hoặc du học nước ngoài. Trung tâm H.E (TP.Rạch Giá, Kiên Giang) thì đăng tin tìm GV có 800 TOEIC trở lên hoặc tương đương, ưu tiên nếu đã có chứng chỉ giảng dạy tiếng Anh TESOL, TEFL, ESOL... hoặc có kinh nghiệm đứng lớp tối thiểu 1 năm. Hay Trung tâm T.I.A (TP.Hà Nội) yêu cầu GV có trình độ ĐH, đạt từ 7.5 IELTS hoặc chứng chỉ tương đương và dự định thi IELTS trong 6 tháng tới. ""Ưu tiên ngành sư phạm tiếng Anh, ngôn ngữ Anh. Ứng viên từng du học là một lợi thế"",",1.0,0.5,0.5,0.7,19.1717,0.702420718954463,0.7017,5,5
dev_2433,2433,Chi phí của bộ sưu tầm dự kiến khoảng 10 triệu.,"Với bộ sưu tập đạt 9,3/10 điểm, Huy trở thành thủ khoa đồ án tốt nghiệp của ngành Thiết kế thời trang, trường Đại học Kiến trúc TP HCM.",5.8552,1,False,2,,0.5,0.0,0.5,0.3,5.8552,0.9999998292116701,0.79,1,1
dev_2433,2433,Chi phí của bộ sưu tầm dự kiến khoảng 10 triệu.,"Không tiết lộ tổng chi phí nhưng Huy cho biết đã dốc toàn bộ số tiền dành dụm từ việc làm thêm, cùng với sự hỗ trợ của gia đình. Để tiết kiệm, nam sinh phải tính toán kỹ trong việc chọn lựa mẫu vải, họa tiết, phụ liệu để tránh xảy ra sai sót.",5.1198,2,False,2,,0.5,0.0,0.5,0.3,5.8552,0.8744020914055726,0.7021,2,2
dev_2433,2433,Chi phí của bộ sưu tầm dự kiến khoảng 10 triệu.,Một mẫu thiết kế đã có khách sưu tầm và sở hữu độc quyền.,4.4345,3,False,2,,0.5,0.0,0.5,0.3,5.8552,0.757360848927304,0.6202,3,3
dev_2433,2433,Chi phí của bộ sưu tầm dự kiến khoảng 10 triệu.,"Bộ sưu tập ""La Moyenne Région"" của Phan Huy nhận điểm cao nhất trong buổi chấm đồ án tốt nghiệp ở khoa Mỹ thuật công nghiệp, trường Đại học Kiến trúc TP HCM.",3.1203,4,False,2,,0.5,0.0,0.5,0.3,5.8552,0.5329108257769459,0.463,4,4
dev_2433,2433,Chi phí của bộ sưu tầm dự kiến khoảng 10 triệu.,"Nam sinh nhìn nhận một nhà thiết kế thời trang cần biết cách quản lý, điều phối đội nhóm hoàn thành sản phẩm từ ý tưởng của mình, đảm bảo thời gian mỗi công đoạn và tổng thể cả dự án.",3.1011,5,False,2,,0.5,0.0,0.5,0.3,5.8552,0.5296316898429277,0.4607,5,5
dev_6224,6224,"Đại diện Công an TPHCM ông Trần Bá Hùng Đội trưởng đội điều tra khẳng định việc điều tra xem một người phạm tội hay không phải được thực hiện thận trọng, tập hợp đầy đủ chứng cứ.","Đại diện Công an TPHCM khẳng định việc điều tra xem một người phạm tội hay không phải được thực hiện thận trọng, tập hợp đầy đủ chứng cứ.",29.5201,1,False,2,,0.5,0.5,0.5,0.5,29.5201,0.9999999661247772,0.85,1,1
dev_6224,6224,"Đại diện Công an TPHCM ông Trần Bá Hùng Đội trưởng đội điều tra khẳng định việc điều tra xem một người phạm tội hay không phải được thực hiện thận trọng, tập hợp đầy đủ chứng cứ.","(Chinhphu.vn) - Đại diện Công an TPHCM cho biết việc điều tra xem một người phạm tội hay không phải được thực hiện thận trọng, tập hợp đầy đủ chứng cứ.",25.5969,2,False,2,,0.5,0.5,0.5,0.5,29.5201,0.8671006918302888,0.757,2,2
dev_6224,6224,"Đại diện Công an TPHCM ông Trần Bá Hùng Đội trưởng đội điều tra khẳng định việc điều tra xem một người phạm tội hay không phải được thực hiện thận trọng, tập hợp đầy đủ chứng cứ.","Theo ông Hà, về nguyên tắc, muốn khởi tố bị can thì hành vi vi phạm phải đảm bảo 4 yếu tố cấu thành. Trong trường hợp này, yếu tố lỗi về mặt chủ quan của tội phạm chưa được chứng minh và quá trình thu thập tài liệu, chứng cứ không chứng minh được yếu tố này.",5.0013,3,False,2,,0.0,0.5,0.5,0.3,29.5201,0.1694201520516478,0.2086,3,5
dev_6224,6224,"Đại diện Công an TPHCM ông Trần Bá Hùng Đội trưởng đội điều tra khẳng định việc điều tra xem một người phạm tội hay không phải được thực hiện thận trọng, tập hợp đầy đủ chứng cứ.","Thượng tá Lê Mạnh Hà, Phó Trưởng Phòng Tham mưu, Công an TPHCM thông tin tại họp báo - Ảnh: VGP/Vũ Phong Chiều 23/3, thông tin tới báo chí, Thượng tá Lê Mạnh Hà, Phó Trưởng Phòng Tham mưu, Công an TPHCM giải thích lý do không khởi tố 4 tiếp viên hàng không của Vietnam Airlines xách ma túy từ Pháp về Việt Nam.",4.6364,4,False,2,,0.5,0.5,0.5,0.5,29.5201,0.15705908323281143,0.2599,4,3
dev_6224,6224,"Đại diện Công an TPHCM ông Trần Bá Hùng Đội trưởng đội điều tra khẳng định việc điều tra xem một người phạm tội hay không phải được thực hiện thận trọng, tập hợp đầy đủ chứng cứ.","Trước đó, ngày 22/3, Cơ quan cảnh sát điều tra Công an TPHCM đã ra quyết định trả tự do cho 4 nữ tiếp viên hàng không và khởi tố vụ án ""vận chuyển trái phép chất ma tuý"" để điều tra, làm rõ bản chất vụ việc, xử lý nghiêm các đối tượng có liên quan theo quy định. Thông tin thêm với báo chí, ông Lê Mạnh Hà cho biết, thực hiện ý kiến chỉ đạo của lãnh đạo Bộ Công an về việc thực hiện cấp căn cước công dân (CCCD) gắn chip cho toàn bộ công dân trong độ tuổi thi tuyển sinh năm 2023, Công an Thành phố đã ban hành Kế hoạch số 630, trong đó ưu tiên hoàn thành việc cấp CCCD gắn chip cho toàn bộ công dân sinh năm 2004, 2005, 2007, 2008.",4.1315,5,False,2,,0.5,0.5,0.5,0.5,29.5201,0.13995548321464077,0.248,5,4
dev_2090,2090,"Đầu bếp Federico Pinzi đã kỳ vọng một đĩa spaghetti đậm hương vị Ý, nhưng món anh nhận được là một ""phiên bản kỳ quặc"" với sốt kem hơi nhão, không hương vị và được tô điểm bằng đậu Hà Lan.","Tuy nhiên, món anh nhận được là một ""phiên bản kỳ quặc"" với sốt kem hơi nhão, không hương vị và được tô điểm bằng đậu Hà Lan.",55.1155,1,True,0,"đầu bếp Federico Pinzi đã kỳ vọng một đĩa spaghetti đậm hương vị Italy Tuy nhiên, món anh nhận được là một ""phiên bản kỳ quặc"" với sốt kem hơi nhão, không hương vị và được tô điểm bằng đậu Hà Lan.",0.5,0.5,0.5,0.5,55.1155,0.999999981856284,0.85,1,1
dev_2090,2090,"Đầu bếp Federico Pinzi đã kỳ vọng một đĩa spaghetti đậm hương vị Ý, nhưng món anh nhận được là một ""phiên bản kỳ quặc"" với sốt kem hơi nhão, không hương vị và được tô điểm bằng đậu Hà Lan.","Federico Pinzi (Feder), chủ một nhà hàng Italy tại quận 2, TP HCM, đã kỳ vọng một đĩa spaghetti đậm hương vị Italy với phần sốt kem truyền thống làm từ trứng, phomai và pancetta (thịt xông khói).",30.1801,2,False,0,"đầu bếp Federico Pinzi đã kỳ vọng một đĩa spaghetti đậm hương vị Italy Tuy nhiên, món anh nhận được là một ""phiên bản kỳ quặc"" với sốt kem hơi nhão, không hương vị và được tô điểm bằng đậu Hà Lan.",0.5,0.5,0.5,0.5,55.1155,0.547579164707221,0.5333,2,2
dev_2090,2090,"Đầu bếp Federico Pinzi đã kỳ vọng một đĩa spaghetti đậm hương vị Ý, nhưng món anh nhận được là một ""phiên bản kỳ quặc"" với sốt kem hơi nhão, không hương vị và được tô điểm bằng đậu Hà Lan.","Khi đĩa spaghetti carbonara được dọn ra, đầu bếp Federico Pinzi đã sốc vì cách nhà hàng Việt biến tấu món ăn của Italy.",18.0081,3,False,0,"đầu bếp Federico Pinzi đã kỳ vọng một đĩa spaghetti đậm hương vị Italy Tuy nhiên, món anh nhận được là một ""phiên bản kỳ quặc"" với sốt kem hơi nhão, không hương vị và được tô điểm bằng đậu Hà Lan.",0.5,0.5,0.5,0.5,55.1155,0.3267338529681514,0.3787,3,3
dev_2090,2090,"Đầu bếp Federico Pinzi đã kỳ vọng một đĩa spaghetti đậm hương vị Ý, nhưng món anh nhận được là một ""phiên bản kỳ quặc"" với sốt kem hơi nhão, không hương vị và được tô điểm bằng đậu Hà Lan.","""Cá nhân tôi nghĩ không có phiên bản biến tấu nào đánh bại được hương vị truyền thống"", anh nói.",13.9651,4,False,0,"đầu bếp Federico Pinzi đã kỳ vọng một đĩa spaghetti đậm hương vị Italy Tuy nhiên, món anh nhận được là một ""phiên bản kỳ quặc"" với sốt kem hơi nhão, không hương vị và được tô điểm bằng đậu Hà Lan.",0.0,0.5,0.5,0.3,55.1155,0.25337880898515286,0.2674,4,4
dev_2090,2090,"Đầu bếp Federico Pinzi đã kỳ vọng một đĩa spaghetti đậm hương vị Ý, nhưng món anh nhận được là một ""phiên bản kỳ quặc"" với sốt kem hơi nhão, không hương vị và được tô điểm bằng đậu Hà Lan.","Feder cũng thấy ""kỳ lạ"" khi spaghetti được ăn kèm dưa chuột.",11.2876,5,False,0,"đầu bếp Federico Pinzi đã kỳ vọng một đĩa spaghetti đậm hương vị Italy Tuy nhiên, món anh nhận được là một ""phiên bản kỳ quặc"" với sốt kem hơi nhão, không hương vị và được tô điểm bằng đậu Hà Lan.",0.0,0.5,0.5,0.3,55.1155,0.20479900926601394,0.2334,5,5
dev_3944,3944,Tháng 11/2022 có đến 6.000 cá nhân sở hữu trên 100 SIM và 300 cá nhân sở hữu trên 1.000 SIM.,"Trước đó, vào tháng 11/2022, khi giới thiệu về tổng đài 156 phản ánh cuộc gọi rác, Bộ Thông tin Truyền thông cũng xác nhận hiện có 5.710 cá nhân sở hữu trên 100 SIM, có 261 cá nhân sở hữu trên 1.000 SIM.",37.0253,1,True,1,"tháng 11/2022, khi giới thiệu về tổng đài 156 phản ánh cuộc gọi rác, Bộ Thông tin Truyền thông cũng xác nhận hiện có 5.710 cá nhân sở hữu trên 100 SIM, có 261 cá nhân sở hữu trên 1.000 SIM.",0.5,0.5,1.0,0.6,37.0253,0.9999999729914418,0.88,1,1
dev_3944,3944,Tháng 11/2022 có đến 6.000 cá nhân sở hữu trên 100 SIM và 300 cá nhân sở hữu trên 1.000 SIM.,"Như vậy vẫn còn khoảng 1,8 triệu thuê bao chưa chuẩn hóa thông tin theo quy định. Theo số liệu của Cục Viễn thông mỗi ngày có khoảng 100.000 thuê bao đi đăng ký lại thông tin cá nhân.",10.4807,2,False,1,"tháng 11/2022, khi giới thiệu về tổng đài 156 phản ánh cuộc gọi rác, Bộ Thông tin Truyền thông cũng xác nhận hiện có 5.710 cá nhân sở hữu trên 100 SIM, có 261 cá nhân sở hữu trên 1.000 SIM.",0.5,0.25,0.0,0.3,37.0253,0.2830685967954724,0.2881,2,2
dev_3944,3944,Tháng 11/2022 có đến 6.000 cá nhân sở hữu trên 100 SIM và 300 cá nhân sở hữu trên 1.000 SIM.,"Tính đến sáng ngày 31/3, đã có có 1,99 triệu thuê bao chuẩn hóa thông tin cá nhân.",9.2407,3,False,1,"tháng 11/2022, khi giới thiệu về tổng đài 156 phản ánh cuộc gọi rác, Bộ Thông tin Truyền thông cũng xác nhận hiện có 5.710 cá nhân sở hữu trên 100 SIM, có 261 cá nhân sở hữu trên 1.000 SIM.",0.5,0.0,0.0,0.2,37.0253,0.24957798452469032,0.2347,3,3
dev_3944,3944,Tháng 11/2022 có đến 6.000 cá nhân sở hữu trên 100 SIM và 300 cá nhân sở hữu trên 1.000 SIM.,"Đại diện Vinaphone cho biết: Theo quy định tại Nghị định 49/2017/NĐ, các thuê bao di động cần phải cung cấp các thông tin cá nhân chính xác (họ và tên, chứng minh nhân dân (CMND), ngày cấp và nơi cấp,…) với các nhà mạng.",5.8275,4,False,1,"tháng 11/2022, khi giới thiệu về tổng đài 156 phản ánh cuộc gọi rác, Bộ Thông tin Truyền thông cũng xác nhận hiện có 5.710 cá nhân sở hữu trên 100 SIM, có 261 cá nhân sở hữu trên 1.000 SIM.",0.5,0.0,0.0,0.2,37.0253,0.15739237339353432,0.1702,4,4
dev_3944,3944,Tháng 11/2022 có đến 6.000 cá nhân sở hữu trên 100 SIM và 300 cá nhân sở hữu trên 1.000 SIM.,"Trao đổi với báo Tin tức vào sáng ngày 31/3, ông Nguyễn Phong Nhã, Phó Cục trưởng Cục Viễn thông cho biết: Dựa trên cơ sở dữ liệu thuê bao của các mạng di động và đối chiếu với cơ sở dữ liệu dân cư của Bộ Công an, có khoảng 3,8 triệu thuê bao sẽ phải chuẩn hóa thông tin.",5.4195,5,False,1,"tháng 11/2022, khi giới thiệu về tổng đài 156 phản ánh cuộc gọi rác, Bộ Thông tin Truyền thông cũng xác nhận hiện có 5.710 cá nhân sở hữu trên 100 SIM, có 261 cá nhân sở hữu trên 1.000 SIM.",0.5,0.0,0.0,0.2,37.0253,0.1463728816141157,0.1625,5,5
dev_4147,4147,Ngoại trưởng Ai Cập đã phát biểu trước 60 Bộ trưởng các nước trong đó có Việt Nam vào ngày 3/10 tại Kinshasa.,Ngoại trưởng Ai Cập Sameh Shoukry - Ảnh: cop27.eg Tuyên bố do Ngoại trưởng Ai Cập nêu trong bài phát biểu trước hơn 60 Bộ trưởng các nước dự hội nghị chuẩn bị cho COP27 khai mạc ngày 3/10 tại Kinshasa (thủ đô CHDC Congo).,19.3636,1,False,2,,0.6667,1.0,0.5,0.7667,19.3636,0.9999999483567131,0.93,1,1
dev_4147,4147,Ngoại trưởng Ai Cập đã phát biểu trước 60 Bộ trưởng các nước trong đó có Việt Nam vào ngày 3/10 tại Kinshasa.,"Trong bài phát biểu của mình, Ngoại trưởng Ai Cập khẳng định sự cần thiết phải tập trung vào việc tìm kiếm các giải pháp tại COP27 nhằm đạt được lợi ích quốc tế trong ứng phó với biến đổi khí hậu.",7.562,2,False,2,,0.3333,0.0,0.5,0.2333,19.3636,0.39052653481137106,0.3434,2,2
dev_4147,4147,Ngoại trưởng Ai Cập đã phát biểu trước 60 Bộ trưởng các nước trong đó có Việt Nam vào ngày 3/10 tại Kinshasa.,"(Chinhphu.vn) - Ngoại trưởng Ai Cập kiêm Chủ tịch Hội nghị COP27, ông Sameh Shoukry, kêu gọi các nước đặt lợi ích quốc gia sang một bên và nêu cao tinh thần trách nhiệm tập thể nhằm giải quyết thách thức toàn cầu liên quan tới biến đổi khí hậu.",3.0651,3,False,2,,0.3333,0.0,0.5,0.2333,19.3636,0.15829183838274707,0.1808,3,3
dev_4147,4147,Ngoại trưởng Ai Cập đã phát biểu trước 60 Bộ trưởng các nước trong đó có Việt Nam vào ngày 3/10 tại Kinshasa.,Hội nghị COP27 do Ai Cập đăng cai diễn ra từ ngày 7-18/11 tại TP. Sharm El-Sheikh bên bờ Biển Đỏ.,2.851,4,False,2,,0.3333,0.0,0.5,0.2333,19.3636,0.14723501067802416,0.1731,4,4
dev_4147,4147,Ngoại trưởng Ai Cập đã phát biểu trước 60 Bộ trưởng các nước trong đó có Việt Nam vào ngày 3/10 tại Kinshasa.,Một quan chức nước chủ nhà COP27 cho biết 90 nguyên thủ quốc gia đã xác nhận tham dự hội nghị lần này.,2.7457,5,False,2,,0.0,0.0,0.5,0.1,19.3636,0.1417969725775696,0.1293,5,5
dev_2549,2549,"Kết quả xử lý, bằn chứng và lời khai của các đối tượng sẽ công khai trên website của cục An toàn thực phẩm.","Theo đó, tại đường link: https://nhathuocduclan.vn/la-han-qua-tana-khong-duong-hop-24-vien; https://nhathuocduclan.vn/la-han-qua-tana-hop-24-vien-ngam, quảng cáo thực phẩm bảo vệ sức khỏe Viên ngậm ho La Hán Quả Tana và thực phẩm bảo vệ sức khỏe Viên ngậm ho La Hán Quả Tana - không đường, nội dung quảng cáo không phù hợp với Giấy xác nhận nội dung quảng cáo đã được cấp. Sản phẩm vi phạm quy định của pháp luật về quảng cáo Cục An toàn thực phẩm đang phối hợp với các cơ quan chức năng xác minh, xử lý theo quy định hiện hành. Kết quả xử lý sẽ công khai trên website của cục tại địa chỉ: https://vfa.gov.vn/ và cổng công khai y tế tại địa chỉ https://congkhaiyte.moh.gov.vn/.",8.136,1,False,2,,0.5,0.5,0.5,0.5,8.136,0.999999877089494,0.85,1,1
dev_2549,2549,"Kết quả xử lý, bằn chứng và lời khai của các đối tượng sẽ công khai trên website của cục An toàn thực phẩm.","Trong quá trình các cơ quan chức năng xử lý, Cục An toàn thực phẩm đề nghị người tiêu dùng không căn cứ vào các nội dung quảng cáo vi phạm tại đường link nêu trên để quyết định mua và sử dụng sản phẩm nêu trên vì có nguy cơ gây ảnh hưởng đến sức khỏe.",2.0539,2,False,2,,0.5,0.5,0.5,0.5,8.136,0.25244588834244247,0.3267,2,2
dev_2549,2549,"Kết quả xử lý, bằn chứng và lời khai của các đối tượng sẽ công khai trên website của cục An toàn thực phẩm.","Ảnh: VFA Cục An toàn thực phẩm cũng cảnh báo tại một số website/đường link có quảng cáo các sản phẩm thực phẩm bảo vệ sức khỏe vi phạm quy định của pháp luật về quảng cáo thực phẩm, quảng cáo mà không được cơ quan nhà nước có thẩm quyền xác nhận nội dung trước khi thực hiện quảng cáo.",1.2346,3,False,2,,0.5,0.5,0.5,0.5,8.136,0.15174531074910144,0.2562,3,3
dev_2549,2549,"Kết quả xử lý, bằn chứng và lời khai của các đối tượng sẽ công khai trên website của cục An toàn thực phẩm.",(NLĐO) - Thực phẩm bảo vệ sức khỏe Cà gai leo giải độc gan MB và La Hán Quả Tana có nội dung quảng cáo không phù hợp với giấy xác nhận đã được cấp Cục An toàn thực phẩm thuộc Bộ Y tế vừa đưa ra cảnh báo về việc sản phẩm thực phẩm bảo vệ sức khỏe Cà gai leo giải độc gan MB vi phạm quy định của pháp luật về quảng cáo.,1.1464,4,False,2,,0.5,0.5,0.5,0.5,8.136,0.1409046041169366,0.2486,4,4
dev_2549,2549,"Kết quả xử lý, bằn chứng và lời khai của các đối tượng sẽ công khai trên website của cục An toàn thực phẩm.","Cụ thể, trong thời gian vừa qua tại đường link: https://congbotpcn.com/thuc-pham-bao-ve-suc-khoe-ca-gai-leo-giai-doc-gan-mb.html quảng cáo thực phẩm bảo vệ sức khỏe Cà gai leo giải độc gan MB vi phạm quy định của pháp luật về quảng cáo thực phẩm, nội dung quảng cáo không phù hợp với giấy xác nhận nội dung quảng cáo đã được cấp. Thực phẩm bảo vệ sức khỏe Cà gai leo giải độc gan MB vi phạm quy định về quảng cáo.",0.4135,5,False,2,,0.5,0.5,0.5,0.5,8.136,0.05082349424489993,0.1856,5,5
dev_2820,2820,Sở GTVT TP.HCM sẽ nâng cấp hệ thống đèn tín hiệu giao thông kết nối điều khiển tập trung về Trung tâm Quản lý điều hành giao thông đô thị bằng cách tối ưu hoạt động của hệ thống đèn tín hiệu giao thông khu vực trung tâm TP với Trung tâm Quản lý điều hành giao thông đô thị.,"Sở GTVT TP vừa đưa ra nhiều kế hoạch để chuyển đổi số ngành giao thông TP. Theo đó, Sở này sẽ tối ưu hoạt động của hệ thống điều khiển đèn tín hiệu giao thông khu vực trung tâm TP đã kết nối về Trung tâm Quản lý điều hành giao thông đô thị để bổ sung cảm biến đo đếm lưu lượng, vận tốc.",31.9103,1,True,0,)- Sở GTVT TP.HCM sẽ nâng cấp hệ thống đèn tín hiệu giao thông kết nối điều khiển tập trung về Trung tâm Quản lý điều hành giao thông đô thị Sở này sẽ tối ưu hoạt động của hệ thống điều khiển đèn tín hiệu giao thông khu vực trung tâm TP đã kết nối về Trung tâm Quản lý điều hành giao thông đô thị,0.0,0.5,0.5,0.3,31.9103,0.999999968662157,0.79,1,2
dev_2820,2820,Sở GTVT TP.HCM sẽ nâng cấp hệ thống đèn tín hiệu giao thông kết nối điều khiển tập trung về Trung tâm Quản lý điều hành giao thông đô thị bằng cách tối ưu hoạt động của hệ thống đèn tín hiệu giao thông khu vực trung tâm TP với Trung tâm Quản lý điều hành giao thông đô thị.,"(PLO)- Sở GTVT TP.HCM sẽ nâng cấp hệ thống đèn tín hiệu giao thông kết nối điều khiển tập trung về Trung tâm Quản lý điều hành giao thông đô thị với hàng loạt tuyến đường như Phạm Văn Đồng, quốc lộ 1, Xa lộ Hà Nội...",28.6609,2,True,0,)- Sở GTVT TP.HCM sẽ nâng cấp hệ thống đèn tín hiệu giao thông kết nối điều khiển tập trung về Trung tâm Quản lý điều hành giao thông đô thị Sở này sẽ tối ưu hoạt động của hệ thống điều khiển đèn tín hiệu giao thông khu vực trung tâm TP đã kết nối về Trung tâm Quản lý điều hành giao thông đô thị,1.0,0.5,0.5,0.7,31.9103,0.8981707819051911,0.8387,2,1
dev_2820,2820,Sở GTVT TP.HCM sẽ nâng cấp hệ thống đèn tín hiệu giao thông kết nối điều khiển tập trung về Trung tâm Quản lý điều hành giao thông đô thị bằng cách tối ưu hoạt động của hệ thống đèn tín hiệu giao thông khu vực trung tâm TP với Trung tâm Quản lý điều hành giao thông đô thị.,"Bên cạnh đó, TP sẽ nâng cấp hệ thống đèn tín hiệu giao thông kết nối điều khiển tập trung về Trung tâm Quản lý điều hành giao thông đô thị đối với các tuyến đường Quốc lộ 1, Phạm Văn Đồng, Xa lộ Hà Nội, Võ Văn Kiệt, Mai Chí Thọ…",24.8579,3,True,0,)- Sở GTVT TP.HCM sẽ nâng cấp hệ thống đèn tín hiệu giao thông kết nối điều khiển tập trung về Trung tâm Quản lý điều hành giao thông đô thị Sở này sẽ tối ưu hoạt động của hệ thống điều khiển đèn tín hiệu giao thông khu vực trung tâm TP đã kết nối về Trung tâm Quản lý điều hành giao thông đô thị,0.0,0.5,0.5,0.3,31.9103,0.7789929653123611,0.6353,3,3
dev_2820,2820,Sở GTVT TP.HCM sẽ nâng cấp hệ thống đèn tín hiệu giao thông kết nối điều khiển tập trung về Trung tâm Quản lý điều hành giao thông đô thị bằng cách tối ưu hoạt động của hệ thống đèn tín hiệu giao thông khu vực trung tâm TP với Trung tâm Quản lý điều hành giao thông đô thị.,"Hiện nay, thông qua hệ thống đèn tín hiệu, từ Trung tâm có thể điều khiển đèn tín hiệu theo từng kịch bản khác nhau để dòng xe được lưu thông nhanh chóng, giảm thiểu ùn ứ theo từng khu vực.",16.1785,4,False,0,)- Sở GTVT TP.HCM sẽ nâng cấp hệ thống đèn tín hiệu giao thông kết nối điều khiển tập trung về Trung tâm Quản lý điều hành giao thông đô thị Sở này sẽ tối ưu hoạt động của hệ thống điều khiển đèn tín hiệu giao thông khu vực trung tâm TP đã kết nối về Trung tâm Quản lý điều hành giao thông đô thị,0.0,0.5,0.5,0.3,31.9103,0.5069992915453853,0.4449,4,4
